repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,effective_java_runtime,selected_type,selection_rank_in_repo,selection_hash,selection_seed,selection_algorithm,complexity_half,replacement_of,replacement_reason,repository_storage_path,promotion_status,complexity_rank,original_manifest_index,split_name,split_source_manifest,split_created_utc,split_algorithm,sample_index,Project,Focal_Class_agone,Test_Class,Focal_Path_agone,Test_Path,Module,Repo_Dir,Compiled_Focal_Path,Synthesized_Test_Rel_Path,Package,Java_Version,Build_Tool_agone,Recipe_Command_Windows,Recipe_Command_Posix,Recipe_ID,repo_exists,focal_exists,recipe_exists,duplicate_class_key,duplicate_focal_path,preflight_status,baseline_build_status,sandbox_readiness_status,sandbox_readiness_fail_stage,sandbox_readiness_detail,sandbox_readiness_path,sandbox_readiness_duration_sec,baseline_scope_status
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/menu/menus.java,Menus,weixin-mp/src/main/java/com/riversoft/weixin/mp/menu/Menus.java,5,120,974,16,16,3,20,1.25,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,4,5f6e2af65c5a0cddb3d9c4d7662473a38858b47bde9ca8767da9cba4f8697656,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/43105609,promoted,115,114,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,42,43105609,Menus,Menus_RBL4_2abcc2c1Test,repos/43105609/weixin-mp/src/main/java/com/riversoft/weixin/mp/menu/Menus.java,repos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java,weixin-mp,D:\A_ThucNghiem\compiledrepos\43105609,D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\src\main\java\com\riversoft\weixin\mp\menu\Menus.java,weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java,com.riversoft.weixin.mp.menu,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl weixin-mp -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl weixin-mp -am clean test-compile",v3:43105609:maven:weixin-mp,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\042_43105609_2abcc2c1,30.017,PASS
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/user/tags.java,Tags,weixin-mp/src/main/java/com/riversoft/weixin/mp/user/Tags.java,2,139,1121,22,18,3,24,1.0909090909090908,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,5,7f6bbce8bcc4f78cbf2ed8229f7a6c85a7fe3e0616e8a1babb853b87221ae913,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/43105609,promoted,117,116,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,43,43105609,Tags,Tags_RBL4_07837a1cTest,repos/43105609/weixin-mp/src/main/java/com/riversoft/weixin/mp/user/Tags.java,repos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Tags_RBL4_07837a1cTest.java,weixin-mp,D:\A_ThucNghiem\compiledrepos\43105609,D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\src\main\java\com\riversoft\weixin\mp\user\Tags.java,weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Tags_RBL4_07837a1cTest.java,com.riversoft.weixin.mp.user,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl weixin-mp -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl weixin-mp -am clean test-compile",v3:43105609:maven:weixin-mp,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\043_43105609_07837a1c,36.308,PASS
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/card/cards.java,Cards,weixin-mp/src/main/java/com/riversoft/weixin/mp/card/Cards.java,3,175,1382,22,18,5,34,1.5454545454545454,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,10,bcf32c884bf2ba674cecad9e78c063ee755b08f75d3f7d7bc2d95a131401e828,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/43105609,promoted,192,191,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,44,43105609,Cards,Cards_RBL4_1f16a0efTest,repos/43105609/weixin-mp/src/main/java/com/riversoft/weixin/mp/card/Cards.java,repos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java,weixin-mp,D:\A_ThucNghiem\compiledrepos\43105609,D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\src\main\java\com\riversoft\weixin\mp\card\Cards.java,weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java,com.riversoft.weixin.mp.card,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl weixin-mp -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl weixin-mp -am clean test-compile",v3:43105609:maven:weixin-mp,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\044_43105609_1f16a0ef,32.916,PASS
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/message/mpmessages.java,MpMessages,weixin-mp/src/main/java/com/riversoft/weixin/mp/message/MpMessages.java,1,268,2212,50,43,7,64,1.28,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,6,84241eba4895812992f3b3206295122c148d7f0f92d39fb55865f7a969514e30,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/43105609,promoted,235,234,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,45,43105609,MpMessages,MpMessages_RBL4_bb977cfcTest,repos/43105609/weixin-mp/src/main/java/com/riversoft/weixin/mp/message/MpMessages.java,repos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java,weixin-mp,D:\A_ThucNghiem\compiledrepos\43105609,D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\src\main\java\com\riversoft\weixin\mp\message\MpMessages.java,weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java,com.riversoft.weixin.mp.message,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl weixin-mp -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl weixin-mp -am clean test-compile",v3:43105609:maven:weixin-mp,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\045_43105609_bb977cfc,33.474,PASS
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/jsapi/jsapis.java,JsAPIs,weixin-mp/src/main/java/com/riversoft/weixin/mp/jsapi/JsAPIs.java,1,138,1090,14,12,15,35,2.5,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,8,a72041ccde45efb65b01730e2d6f19e00089e377934499b1b36c376ac8a0015e,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/43105609,promoted,286,285,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,46,43105609,JsAPIs,JsAPIs_RBL4_b72d8019Test,repos/43105609/weixin-mp/src/main/java/com/riversoft/weixin/mp/jsapi/JsAPIs.java,repos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java,weixin-mp,D:\A_ThucNghiem\compiledrepos\43105609,D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\src\main\java\com\riversoft\weixin\mp\jsapi\JsAPIs.java,weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java,com.riversoft.weixin.mp.jsapi,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl weixin-mp -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl weixin-mp -am clean test-compile",v3:43105609:maven:weixin-mp,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\046_43105609_b72d8019,33.55,PASS
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/message/mpxmlmessages.java,MpXmlMessages,weixin-mp/src/main/java/com/riversoft/weixin/mp/message/MpXmlMessages.java,6,104,938,3,2,20,32,10.666666666666666,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,9,abd3c6b2b8b6ec9e698a1753492ca9959f7e1f3bc81e7db564a49bdd2e334847,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/43105609,promoted,295,294,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,47,43105609,MpXmlMessages,MpXmlMessages_RBL4_368a2ac2Test,repos/43105609/weixin-mp/src/main/java/com/riversoft/weixin/mp/message/MpXmlMessages.java,repos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpXmlMessages_RBL4_368a2ac2Test.java,weixin-mp,D:\A_ThucNghiem\compiledrepos\43105609,D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\src\main\java\com\riversoft\weixin\mp\message\MpXmlMessages.java,weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpXmlMessages_RBL4_368a2ac2Test.java,com.riversoft.weixin.mp.message,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl weixin-mp -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl weixin-mp -am clean test-compile",v3:43105609:maven:weixin-mp,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\047_43105609_368a2ac2,33.83,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/response/terminateexecution.java,TerminateExecution,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/response/TerminateExecution.java,1,28,187,3,1,2,4,1.3333333333333333,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,5,0f92898e105967df7b8aa39405d7d23623742808166fa7a88b811d81496e4e63,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,48,47,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,48,44308560,TerminateExecution,TerminateExecution_RBL4_2bc9cc41Test,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/response/TerminateExecution.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/server/response/TerminateExecution_RBL4_2bc9cc41Test.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\execution\server\response\TerminateExecution.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/server/response/TerminateExecution_RBL4_2bc9cc41Test.java,org.rf.ide.core.execution.server.response,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\048_44308560_2bc9cc41,120.575,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/response/evaluatecondition.java,EvaluateCondition,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/response/EvaluateCondition.java,1,28,195,3,1,2,4,1.3333333333333333,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,9,14e9b70482277f1fc02e049bd32f3331756cd0b5a14dcd331745ea752e6c2dd7,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,49,48,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,49,44308560,EvaluateCondition,EvaluateCondition_RBL4_00edbe66Test,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/response/EvaluateCondition.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/server/response/EvaluateCondition_RBL4_00edbe66Test.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\execution\server\response\EvaluateCondition.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/server/response/EvaluateCondition_RBL4_00edbe66Test.java,org.rf.ide.core.execution.server.response,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\049_44308560_00edbe66,112.136,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/agentserverversionschecker.java,AgentServerVersionsChecker,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/AgentServerVersionsChecker.java,4,44,362,4,1,4,8,2.0,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,6,119ce954843e877011bf91cb09288801e1af62957f8272cc5fcbe856f9a35c2f,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,128,127,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,50,44308560,AgentServerVersionsChecker,AgentServerVersionsChecker_RBL4_17a13120Test,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/server/AgentServerVersionsChecker.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/server/AgentServerVersionsChecker_RBL4_17a13120Test.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\execution\server\AgentServerVersionsChecker.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/server/AgentServerVersionsChecker_RBL4_17a13120Test.java,org.rf.ide.core.execution.server,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\050_44308560_17a13120,103.745,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/resourceimportevent.java,ResourceImportEvent,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/ResourceImportEvent.java,6,45,331,7,6,4,11,1.5714285714285714,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,2,04f99c9a956897127dc9c7b0a4cb39754cfa3c18e73bd364e99030f4a1b1fe7b,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,138,137,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,51,44308560,ResourceImportEvent,ResourceImportEvent_RBL4_fa900415Test,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/ResourceImportEvent.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/ResourceImportEvent_RBL4_fa900415Test.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\execution\agent\event\ResourceImportEvent.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/ResourceImportEvent_RBL4_fa900415Test.java,org.rf.ide.core.execution.agent.event,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\051_44308560_fa900415,95.28,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/environment/pythonversion.java,PythonVersion,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/environment/PythonVersion.java,4,45,333,7,6,4,14,2.0,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,4,0d5143683ef187985358d6c678118c5d842e357661bee4902ab3d04fd95235b1,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,145,144,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,52,44308560,PythonVersion,PythonVersion_RBL4_7d08f477Test,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/environment/PythonVersion.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/environment/PythonVersion_RBL4_7d08f477Test.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\environment\PythonVersion.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/environment/PythonVersion_RBL4_7d08f477Test.java,org.rf.ide.core.environment,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\052_44308560_7d08f477,6.425,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/suiteendedevent.java,SuiteEndedEvent,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent.java,9,56,411,8,7,6,16,2.0,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,10,1f61b49b0d916111668b47bcaca0dafafbb37c3ac81fec0814e0e0a3dadb1b9d,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,198,197,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,53,44308560,SuiteEndedEvent,SuiteEndedEvent_RBL4_7aed3afcTest,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent_RBL4_7aed3afcTest.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\execution\agent\event\SuiteEndedEvent.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/agent/event/SuiteEndedEvent_RBL4_7aed3afcTest.java,org.rf.ide.core.execution.agent.event,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\053_44308560_7aed3afc,6.493,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/contexts/executablecallcontext.java,ExecutableCallContext,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/contexts/ExecutableCallContext.java,6,111,951,13,8,6,21,1.6153846153846154,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,8,12e0c1b6c9f9a07593917d27732355da4dee924009c71f41b5bd7ff17110acbe,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,202,201,remaining240,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,54,44308560,ExecutableCallContext,ExecutableCallContext_RBL4_4fbd413bTest,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/contexts/ExecutableCallContext.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/contexts/ExecutableCallContext_RBL4_4fbd413bTest.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\execution\debug\contexts\ExecutableCallContext.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/contexts/ExecutableCallContext_RBL4_4fbd413bTest.java,org.rf.ide.core.execution.debug.contexts,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS,PASS,PASS,ok,sandbox readiness passed,D:\A_ThucNghiem\scripts_v2\workspaces\20260724_010022_d3f7f7b1__baseline_readiness\054_44308560_4fbd413b,6.398,PASS
