timestamp_utc,source,project,module,arm,focal_class,phase,status,category,severity,explanation_vi,suggested_action_vi,detail
2026-07-17T01:27:27+00:00,phase_log,38080174.0,util-common,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/util-common/src/test/java/io/datakernel/common/UtilsTest.java:[103,140] incompatible types: java.util.LinkedHashSet<java.util.Locale.FilteringMode> cannot be converted to java.util.LinkedHashSet<java.util.LinkedHashSet>
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/util-common/src/test/java/io/datakernel/common/UtilsTest.java:[191,94] incompatible types: java.util.LinkedHashSet<org.evosuite.runtime.mock.java.io.MockFileInputStream> cannot be converted to java.util.LinkedHashSet<java.util.HashMap>"
2026-07-17T01:27:50+00:00,phase_log,38080174.0,util-common,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/util-common/src/test/java/io/datakernel/common/UtilsTest.java:[35,31] reference to nullToEmpty is ambiguous
- both method <T>nullToEmpty(java.lang.Iterable<T>) in io.datakernel.common.Utils and method <T>nullToEmpty(java.util.Iterator<T>) in io.datakernel.common.Utils match
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/util-common/src/test/java/io/datakernel/common/UtilsTest.java:[103,42] incompatible types: int[] cannot be converted to java.lang.Object[]"
2026-07-17T01:29:46+00:00,phase_log,49126308.0,db-scroll-elastic,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/49126308/db-scroll-elastic/src/test/java/com/jeromeloisel/database/scroll/elastic/ElasticScrollTest.java:[42,48] sort has private access in com.jeromeloisel.database.scroll.elastic.ElasticScroll
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/49126308/db-scroll-elastic/src/test/java/com/jeromeloisel/database/scroll/elastic/ElasticScrollTest.java:[57,83] scrollTime has private access in com.jeromeloisel.database.scroll.elastic.ElasticScroll
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/49126308/db-scroll-elastic/src/test/java/com/jeromeloisel/database/scroll/elastic/ElasticScrollTest.java:[85,9] cannot find symbol
- symbol:   class SearchResponse
- location: class com.jeromeloisel.database.scroll.elastic.ElasticScrollTest
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/49126308/db-scroll-elastic/src/test/java/com/jeromelo"
2026-07-17T01:31:59+00:00,phase_log,50552134.0,confucius-commons-lang,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/50552134/confucius-commons-lang/src/test/java/org/confucius/commons/lang/io/scanner/SimpleFileScannerTest.java:[5,26] package org.mockito does not exist
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/50552134/confucius-commons-lang/src/test/java/org/confucius/commons/lang/io/scanner/SimpleFileScannerTest.java:[109,6] cannot find symbol
- symbol:   class After
- location: class org.confucius.commons.lang.io.scanner.SimpleFileScannerTest
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/50552134/confucius-commons-lang/src/test/java/org/confucius/commons/lang/io/scanner/SimpleFileScannerTest.java:[59,35] cannot find symbol
- symbol:   method mock(java.lang.Class<org.apache.commons.io.filefilter.IOFileFilter>)
- location: class org.confucius.commons.lang.io.scanner.SimpleFileScannerTest
- /D:/balanced_delivery/balanced_bundle_300/compile"
2026-07-17T01:32:16+00:00,phase_log,50552134.0,confucius-commons-lang,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/50552134/confucius-commons-lang/src/test/java/org/confucius/commons/lang/io/scanner/SimpleJarEntryScannerTest.java:[5,26] package org.mockito does not exist
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/50552134/confucius-commons-lang/src/test/java/org/confucius/commons/lang/io/scanner/SimpleJarEntryScannerTest.java:[32,16] reference to scan is ambiguous
- both method scan(java.net.URL,boolean) in org.confucius.commons.lang.io.scanner.SimpleJarEntryScanner and method scan(java.util.jar.JarFile,boolean) in org.confucius.commons.lang.io.scanner.SimpleJarEntryScanner match"
2026-07-17T01:33:45+00:00,phase_log,5093728.0,core,,,maven_verify_jacoco_pit,FAIL,unclassified_runtime_issue,warning,Tool ghi nhận lỗi nhưng chưa phân loại được tự động.,Xem detail trong phase_log.csv/runtime_errors.csv để phân tích thủ công.,"The following general errors were encountered during the Maven build:

- There are test failures.
- 
- Please refer to D:\balanced_delivery\balanced_bundle_300\compiledrepos\5093728\core\target\surefire-reports for the individual test results.
- Failed to execute goal org.apache.maven.plugins:maven-assembly-plugin:2.2.1:single (make-javadoc) on project core: Failed to create assembly: Error creating assembly archive javadoc: You must set at least one file. -> [Help 1]
- 
- To see the full stack trace of the errors, re-run Maven with the -e switch.
- Re-run Maven using the -X switch to enable full debug logging.
- 
- For more information about the errors and possible solutions, please read the following articles:
- [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoExecutionException"
2026-07-17T01:35:03+00:00,phase_log,5093728.0,core,,,maven_verify_jacoco_pit,FAIL,unclassified_runtime_issue,warning,Tool ghi nhận lỗi nhưng chưa phân loại được tự động.,Xem detail trong phase_log.csv/runtime_errors.csv để phân tích thủ công.,"The following general errors were encountered during the Maven build:

- Failed to execute goal org.apache.maven.plugins:maven-assembly-plugin:2.2.1:single (make-javadoc) on project core: Failed to create assembly: Error creating assembly archive javadoc: You must set at least one file. -> [Help 1]
- 
- To see the full stack trace of the errors, re-run Maven with the -e switch.
- Re-run Maven using the -X switch to enable full debug logging.
- 
- For more information about the errors and possible solutions, please read the following articles:
- [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoExecutionException"
2026-07-17T01:35:24+00:00,phase_log,5093728.0,core,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- \balanced_delivery\balanced_bundle_300\compiledrepos\5093728\core\src\test\java\com\googlecode\fitchy\FeatureContextTest.java:[7,33] error: cannot find symbol
- \balanced_delivery\balanced_bundle_300\compiledrepos\5093728\core\src\test\java\com\googlecode\fitchy\FeatureContextTest.java:[81,77] error: cannot find symbol"
2026-07-17T01:35:40+00:00,phase_log,5093728.0,core,,,maven_verify_jacoco_pit,FAIL,unclassified_runtime_issue,warning,Tool ghi nhận lỗi nhưng chưa phân loại được tự động.,Xem detail trong phase_log.csv/runtime_errors.csv để phân tích thủ công.,"The following general errors were encountered during the Maven build:

- Failed to execute goal org.apache.maven.plugins:maven-assembly-plugin:2.2.1:single (make-javadoc) on project core: Failed to create assembly: Error creating assembly archive javadoc: You must set at least one file. -> [Help 1]
- 
- To see the full stack trace of the errors, re-run Maven with the -e switch.
- Re-run Maven using the -X switch to enable full debug logging.
- 
- For more information about the errors and possible solutions, please read the following articles:
- [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoExecutionException"
2026-07-17T01:35:56+00:00,phase_log,5175291.0,,evosuite,AdminResource,evosuite_generate,FAIL,unclassified_runtime_issue,warning,Tool ghi nhận lỗi nhưng chưa phân loại được tự động.,Xem detail trong phase_log.csv/runtime_errors.csv để phân tích thủ công.,"[MASTER] 08:35:55.677 [main] ERROR EvoSuite - Fatal crash on main EvoSuite process. Class  using seed 1784252155674. Configuration id : null
java.lang.IllegalArgumentException: A classpath element should either be a jar or a folder: C:\Users\admin\.m2\repository\io\airlift\launcher\0.91\launcher-0.91-bin.tar.gz
	at org.evosuite.classpath.ClassPathHandler.checkIfValidClasspathEntry(ClassPathHandler.java:210)
	at org.evosuite.classpath.ClassPathHandler.getClassPath(ClassPathHandler.java:115)
	at org.evosuite.classpath.ClassPathHandler.changeTargetClassPath(ClassPathHandler.java:102)
	at org.evosuite.CommandLineParameters.handleClassPath(CommandLineParameters.java:232)
	at org.evosuite.EvoSuite.parseCommandLine(EvoSuite.java:236)
	at org.evosuite.EvoSuite.main(EvoSuite.java:103)"
2026-07-17T01:36:22+00:00,phase_log,5175291.0,airship-coordinator,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- ootstrap class path not set in conjunction with -source 1.7
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[4,25] error: package org.mockito does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[5,23] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[9,16] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[10,16] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\"
2026-07-17T01:37:46+00:00,phase_log,5175291.0,airship-shared,,,maven_verify_jacoco_pit,FAIL,test_framework_dependency_missing,error,"Generated test dùng framework/import không có trong dependency test của module, ví dụ JUnit Jupiter nhưng project chưa có junit-jupiter-api.","Không sửa test sau sinh trong protocol fairness; ghi nhận fail. Nếu chạy pilot debug, cần chọn đúng JUnit version theo project hoặc bổ sung dependency test.","The following compilation errors were encountered during the Maven build:

- 
- ootstrap class path not set in conjunction with -source 1.7
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[8,16] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[9,23] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[14,3] error: cannot find symbol
- symbol:   class Test
- location: class TestMavenCoordinates
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[20,3] error: cannot find symbol
- symbol:   class Test
- location: class TestMavenCoor"
2026-07-17T01:38:07+00:00,phase_log,5175291.0,airship-shared,,,maven_verify_jacoco_pit,FAIL,test_framework_dependency_missing,error,"Generated test dùng framework/import không có trong dependency test của module, ví dụ JUnit Jupiter nhưng project chưa có junit-jupiter-api.","Không sửa test sau sinh trong protocol fairness; ghi nhận fail. Nếu chạy pilot debug, cần chọn đúng JUnit version theo project hoặc bổ sung dependency test.","The following compilation errors were encountered during the Maven build:

- 
- ootstrap class path not set in conjunction with -source 1.7
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[3,16] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[4,23] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[8,5] error: cannot find symbol
- symbol:   class Test
- location: class TestMavenCoordinates
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[18,5] error: cannot find symbol
- symbol:   class Test
- location: class TestMavenCoord"
2026-07-17T01:38:47+00:00,phase_log,54231507.0,core,,,maven_verify_jacoco_pit,FAIL,test_framework_dependency_missing,error,"Generated test dùng framework/import không có trong dependency test của module, ví dụ JUnit Jupiter nhưng project chưa có junit-jupiter-api.","Không sửa test sau sinh trong protocol fairness; ghi nhận fail. Nếu chạy pilot debug, cần chọn đúng JUnit version theo project hoặc bổ sung dependency test.","The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/54231507/core/src/test/java/ru/stqa/selenium/decorated/alerts/UnhandledAlertHandlingWebDriverTest.java:[8,17] cannot find symbol
- symbol:   class Test
- location: package org.junit
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/54231507/core/src/test/java/ru/stqa/selenium/decorated/alerts/UnhandledAlertHandlingWebDriverTest.java:[9,24] cannot find symbol
- symbol:   class Assert
- location: package org.junit
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/54231507/core/src/test/java/ru/stqa/selenium/decorated/alerts/UnhandledAlertHandlingWebDriverTest.java:[22,4] cannot find symbol
- symbol:   class Test
- location: class ru.stqa.selenium.decorated.alerts.UnhandledAlertHandlingWebDriverTest
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/54231507/core/src/test/java/ru/stqa/selenium/decorated/alerts/UnhandledAlertHandling"
