timestamp_utc,phase,project,module,arm,focal_class,test_class,status,duration_sec,detail
2026-07-17T01:10:00+00:00,baseline_build,58086354,demo/gRPC/core,,ClientInterceptors;MessageDeframer;Status,,PASS,17.465,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:00+00:00,baseline_build,70711909,here-oauth-client,,HereAccount;ApacheHttpClientProvider;FromHereCredentialsIniStream,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:06+00:00,baseline_build,6489406,ais-lib-communication,,TargetTracker;Track;EventEmittingTrackerImpl,,PASS,7.119,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:06+00:00,baseline_build,7091762,cron-parser-spring,,CronExpressionFormatter,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:07+00:00,baseline_build,70711909,here-oauth-client,,HereAccount;ApacheHttpClientProvider;FromHereCredentialsIniStream,,PASS,6.485,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:07+00:00,baseline_build,7283919,dbfit-java,,DataCell;TeradataDatePeriod;DbParameterAccessorsMapBuilder,,START,,Checking clean project/module build before generation (Gradle)
2026-07-17T01:10:13+00:00,baseline_build,7091762,cron-parser-spring,,CronExpressionFormatter,,PASS,6.819,requested=1.7 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:13+00:00,baseline_build,73087334,pac4j-saml-config-db,,DatabaseLoadedSAML2Clients,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:18+00:00,baseline_build,7283919,dbfit-java,,DataCell;TeradataDatePeriod;DbParameterAccessorsMapBuilder,,PASS,11.69,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:18+00:00,baseline_build,74217,flapjack-cobol,,CobolFieldDefinitionFactory,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:20+00:00,baseline_build,73087334,pac4j-saml-config-db,,DatabaseLoadedSAML2Clients,,PASS,6.426,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:20+00:00,baseline_build,74458764,session-replacement,,RepositoryBackedSession;RedisConfiguration;SessionConfiguration,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:24+00:00,baseline_build,74217,flapjack-cobol,,CobolFieldDefinitionFactory,,PASS,5.641,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:24+00:00,baseline_build,75368166,simple,,Greeter,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:26+00:00,baseline_build,74458764,session-replacement,,RepositoryBackedSession;RedisConfiguration;SessionConfiguration,,PASS,6.086,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:26+00:00,baseline_build,771158,common,,StatementComparator,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:29+00:00,baseline_build,75368166,simple,,Greeter,,PASS,5.196,requested=1.6 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:29+00:00,baseline_build,7723306,ezdb-treemap,,EzObjectTreeMapDb,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:32+00:00,baseline_build,771158,common,,StatementComparator,,PASS,6.404,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:32+00:00,baseline_build,79246257,client/argus-client,,ArgusClient,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:35+00:00,baseline_build,7723306,ezdb-treemap,,EzObjectTreeMapDb,,PASS,5.942,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:35+00:00,baseline_build,812511,ssl-proxies,,CertificateUtil;OpenSSLKey,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:38+00:00,baseline_build,79246257,client/argus-client,,ArgusClient,,PASS,5.86,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:38+00:00,baseline_build,79246257,plugin-api,,FormatUtils,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:40+00:00,baseline_build,812511,ssl-proxies,,CertificateUtil;OpenSSLKey,,PASS,5.431,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:40+00:00,baseline_build,82282677,timingframework-core,,TimingSource,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:44+00:00,baseline_build,79246257,plugin-api,,FormatUtils,,PASS,5.91,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:44+00:00,baseline_build,88231534,opentracing-mongo-common,,NoopSpanNameProvider;TracingCommandListener,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:46+00:00,baseline_build,82282677,timingframework-core,,TimingSource,,PASS,5.801,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:46+00:00,baseline_build,89562636,coap-core,,TransactionManager;CoapPacket;CoapTcpCSM,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:51+00:00,baseline_build,88231534,opentracing-mongo-common,,NoopSpanNameProvider;TracingCommandListener,,PASS,6.79,requested=1.7 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:51+00:00,baseline_build,960343,3-sat-core,,SimpleTier,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T01:10:54+00:00,baseline_build,89562636,coap-core,,TransactionManager;CoapPacket;CoapTcpCSM,,PASS,7.96,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:57+00:00,baseline_build,960343,3-sat-core,,SimpleTier,,PASS,6.046,requested=1.6 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:10:57+00:00,baseline_build,,,,,,PASS,,Baseline pass rows: 60; baseline failed rows: 0
2026-07-17T01:10:57+00:00,stage,,,,,,START,,Writing AgoneTest staging files
2026-07-17T01:10:57+00:00,stage,,,,,,PASS,,Staging files ready; generation rows: 60
2026-07-17T01:10:57+00:00,generation,,,,,,START,,Running EvoSuite and GPT arms
2026-07-17T01:10:57+00:00,project_run,35132359,,,,,START,,
2026-07-17T01:11:01+00:00,toolchain,,,,,,PASS,,requested=1.6 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:12:14+00:00,evosuite_generate,35132359,,evosuite,UrlUtil,,PASS,71.994,ca.uhn.fhir.util.UrlUtil
2026-07-17T01:12:29+00:00,maven_verify_jacoco_pit,35132359,hapi-fhir-base,,,,PASS,15.83,-Dtest=ca.uhn.fhir.util.UrlUtilTest
2026-07-17T01:12:59+00:00,maven_verify_jacoco_pit,35132359,hapi-fhir-base,,,,PASS,14.798,-Dtest=ca.uhn.fhir.util.UrlUtilTest
2026-07-17T01:13:00+00:00,project_run,35132359,,,,,PASS,122.805,
2026-07-17T01:13:00+00:00,project_run,3526892,,,,,START,,
2026-07-17T01:13:04+00:00,toolchain,,,,,,PASS,,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:14:20+00:00,evosuite_generate,3526892,,evosuite,ProjectCommandExecutor,,PASS,75.302,com.datascience.executor.ProjectCommandExecutor
2026-07-17T01:14:47+00:00,maven_verify_jacoco_pit,3526892,core,,,,PASS,26.886,-Dtest=com.datascience.executor.ProjectCommandExecutorTest
2026-07-17T01:15:01+00:00,maven_verify_jacoco_pit,3526892,core,,,,FAIL,6.097,"The following compilation errors were encountered during the Maven build:

- 
- \balanced_delivery\balanced_bundle_300\compiledrepos\3526892\core\src\test\java\com\datascience\executor\ProjectCommandExecutorTest.java:[7,25] error: package org.mockito does not exist
- \balanced_delivery\balanced_bundle_300\compiledrepos\3526892\core\src\test\java\com\datascience\executor\ProjectCommandExecutorTest.java:[19,18] error: cannot find symbol
- \balanced_delivery\balanced_bundle_300\compiledrepos\3526892\core\src\test\java\com\datascience\executor\ProjectCommandExecutorTest.java:[35,8] error: cannot find symbol
- \balanced_delivery\balanced_bundle_300\compiledrepos\3526892\core\src\test\java\com\datascience\executor\ProjectCommandExecutorTest.java:[37,24] error: cannot find symbol
- \balanced_delivery\balanced_bundle_300\compiledrepos\3526892\core\src\test\java\com\datascience\executor\ProjectCommandExecutorTest.java:[42,8] error: cannot find symbol
- \balanced_delivery\balanced_bundle_300\com"
2026-07-17T01:15:02+00:00,project_run,3526892,,,,,PASS,122.089,
2026-07-17T01:15:02+00:00,project_run,37489990,,,,,START,,
2026-07-17T01:15:06+00:00,toolchain,,,,,,PASS,,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:16:23+00:00,evosuite_generate,37489990,,evosuite,DatastoreManager,,PASS,77.246,com.google.cloud.runtimes.tomcat.session.DatastoreManager
2026-07-17T01:16:44+00:00,maven_verify_jacoco_pit,37489990,tomcat-gcp-lib,,,,PASS,20.984,-Dtest=com.google.cloud.runtimes.tomcat.session.DatastoreManagerTest
2026-07-17T01:17:03+00:00,maven_verify_jacoco_pit,37489990,tomcat-gcp-lib,,,,FAIL,6.815,"The following compilation errors were encountered during the Maven build:

- 
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\37489990\tomcat-gcp-lib\src\test\java\com\google\cloud\runtimes\tomcat\session\DatastoreManagerTest.java:[38,26] cannot find symbol
- symbol:   method start()
- location: interface org.apache.catalina.Store
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\37489990\tomcat-gcp-lib\src\test\java\com\google\cloud\runtimes\tomcat\session\DatastoreManagerTest.java:[85,46] cannot find symbol
- symbol:   variable Arrays
- location: class com.google.cloud.runtimes.tomcat.session.DatastoreManagerTest
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\37489990\tomcat-gcp-lib\src\test\java\com\google\cloud\runtimes\tomcat\session\DatastoreManagerTest.java:[92,26] cannot find symbol
- symbol:   method stop()
- location: interface org.apache.catalina.Store
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\37489990\tomcat-gcp-lib\src\test\java\com"
2026-07-17T01:17:03+00:00,project_run,37489990,,,,,PASS,121.077,
2026-07-17T01:17:03+00:00,project_run,37728390,,,,,START,,
2026-07-17T01:17:07+00:00,toolchain,,,,,,PASS,,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:17:16+00:00,evosuite_generate,37728390,,evosuite,AttributeValue,,FAIL,8.069,"* EvoSuite 1.2.0
* Going to generate test cases for class: sim.util.geo.AttributeValue

[MASTER] 08:17:15.553 [main] ERROR ResourceList - Error while reading jar file C:\Users\admin\.m2\repository\javax\media\jai_core\1.1.3\jai_core-1.1.3.jar: error in opening zip file
java.util.zip.ZipException: error in opening zip file
	at java.util.zip.ZipFile.open(Native Method)
	at java.util.zip.ZipFile.<init>(ZipFile.java:225)
	at java.util.zip.ZipFile.<init>(ZipFile.java:155)
	at java.util.jar.JarFile.<init>(JarFile.java:166)
	at java.util.jar.JarFile.<init>(JarFile.java:103)
	at org.evosuite.classpath.ResourceList$Cache.getJar(ResourceList.java:100)
	at org.evosuite.classpath.ResourceList.scanJar(ResourceList.java:564)
	at org.evosuite.classpath.ResourceList.addEntry(ResourceList.java:501)
	at org.evosuite.classpath.ResourceList.initCache(ResourceList.java:477)
	at org.evosuite.classpath.ResourceList.getCache(ResourceList.java:464)
	at org.evosuite.classpath.ResourceList.hasClass(ResourceList."
2026-07-17T01:17:45+00:00,maven_verify_jacoco_pit,37728390,contrib/geomason,,,,FAIL,15.624,"The following general errors were encountered during the Maven build:

- error reading C:\Users\admin\.m2\repository\javax\media\jai_core\1.1.3\jai_core-1.1.3.jar; error in opening zip file
- error reading C:\Users\admin\.m2\repository\javax\media\jai_core\1.1.3\jai_core-1.1.3.jar; error in opening zip file
- error reading C:\Users\admin\.m2\repository\javax\media\jai_core\1.1.3\jai_core-1.1.3.jar; error in opening zip file
- error reading C:\Users\admin\.m2\repository\javax\media\jai_core\1.1.3\jai_core-1.1.3.jar; error in opening zip file
- Failed to execute goal org.pitest:pitest-maven:1.16.0:mutationCoverage (default-cli) on project geomason: Execution default-cli of goal org.pitest:pitest-maven:1.16.0:mutationCoverage failed: Please check you have correctly installed the pitest plugin for your project's test library (JUnit 5, TestNG, JUnit 4 etc).
- 
- Please copy and paste the information and the complete stacktrace below when reporting an issue
- VM : Java HotSpot(TM) 64-Bit Ser"
2026-07-17T01:17:45+00:00,project_run,37728390,,,,,PASS,42.575,
2026-07-17T01:17:45+00:00,project_run,38080174,,,,,START,,
2026-07-17T01:17:50+00:00,toolchain,,,,,,PASS,,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:19:03+00:00,evosuite_generate,38080174,,evosuite,JmxRegistry,,PASS,72.478,io.datakernel.jmx.JmxRegistry
2026-07-17T01:19:15+00:00,maven_verify_jacoco_pit,38080174,boot-jmx,,,,PASS,12.677,-Dtest=io.datakernel.jmx.JmxRegistryTest
2026-07-17T01:19:38+00:00,maven_verify_jacoco_pit,38080174,boot-jmx,,,,FAIL,5.387,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/boot-jmx/src/test/java/io/datakernel/jmx/JmxRegistryTest.java:[19,26] package org.mockito does not exist
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/boot-jmx/src/test/java/io/datakernel/jmx/JmxRegistryTest.java:[32,15] cannot find symbol
- symbol:   method mock(java.lang.Class<javax.management.MBeanServer>)
- location: class io.datakernel.jmx.JmxRegistryTest
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/boot-jmx/src/test/java/io/datakernel/jmx/JmxRegistryTest.java:[33,24] cannot find symbol
- symbol:   method mock(java.lang.Class<io.datakernel.jmx.DynamicMBeanFactory>)
- location: class io.datakernel.jmx.JmxRegistryTest
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/boot-jmx/src/test/java/io/datakernel/jmx/JmxRegistryTest.java:[37,60] incompatible types: no instance(s) of type var"
2026-07-17T01:19:43+00:00,toolchain,,,,,,PASS,,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:19:54+00:00,evosuite_generate,38080174,,evosuite,CachedFsClient,,PASS,10.178,io.datakernel.remotefs.CachedFsClient
2026-07-17T01:20:04+00:00,maven_verify_jacoco_pit,38080174,cloud-fs,,,,PASS,10.571,-Dtest=io.datakernel.remotefs.TestCachedFsClient
2026-07-17T01:20:30+00:00,maven_verify_jacoco_pit,38080174,cloud-fs,,,,FAIL,7.185,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java:[12,19] package org.mockito does not exist
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java:[18,26] package org.mockito does not exist
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java:[28,22] cannot find symbol
- symbol:   method mock(java.lang.Class<io.datakernel.remotefs.FsClient>)
- location: class io.datakernel.remotefs.TestCachedFsClient
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/cloud-fs/src/test/java/io/datakernel/remotefs/TestCachedFsClient.java:[29,23] cannot find symbol
- symbol:   method mock(java.lang.Class<io.datakernel.remotefs.FsClient>)
- location: class io.datak"
2026-07-17T01:20:34+00:00,toolchain,,,,,,PASS,,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T01:21:48+00:00,evosuite_generate,38080174,,evosuite,HttpMessage,,PASS,74.114,io.datakernel.http.HttpMessage
2026-07-17T01:22:19+00:00,maven_verify_jacoco_pit,38080174,core-http,,,,PASS,30.48,"-Dtest=io.datakernel.http.HttpMessageTest,io.datakernel.http.ContentTypeTest,io.datakernel.http.HttpCookieTest"
2026-07-17T01:22:29+00:00,evosuite_generate,38080174,,evosuite,ContentType,,PASS,9.983,io.datakernel.http.ContentType
2026-07-17T01:22:47+00:00,maven_verify_jacoco_pit,38080174,core-http,,,,PASS,18.405,"-Dtest=io.datakernel.http.HttpMessageTest,io.datakernel.http.ContentTypeTest,io.datakernel.http.HttpCookieTest"
2026-07-17T01:22:58+00:00,evosuite_generate,38080174,,evosuite,HttpCookie,,PASS,10.126,io.datakernel.http.HttpCookie
2026-07-17T01:23:10+00:00,maven_verify_jacoco_pit,38080174,core-http,,,,PASS,12.349,"-Dtest=io.datakernel.http.HttpMessageTest,io.datakernel.http.ContentTypeTest,io.datakernel.http.HttpCookieTest"
2026-07-17T01:23:31+00:00,maven_verify_jacoco_pit,38080174,core-http,,,,FAIL,7.069,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/core-http/src/test/java/io/datakernel/http/HttpMessageTest.java:[57,29] constructor HttpHeader in class io.datakernel.http.HttpHeader cannot be applied to given types;
- required: byte[],int,int,byte[],int
- found: java.lang.String
- reason: actual and formal argument lists differ in length
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/core-http/src/test/java/io/datakernel/http/HttpMessageTest.java:[65,30] constructor HttpHeader in class io.datakernel.http.HttpHeader cannot be applied to given types;
- required: byte[],int,int,byte[],int
- found: java.lang.String
- reason: actual and formal argument lists differ in length
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/core-http/src/test/java/io/datakernel/http/HttpMessageTest.java:[66,30] constructor HttpHeader in class io.datakernel.http.HttpHeader can"
