sample_index,class_key,project,repo_id,focal_class,focal_path,module,scope_key,build_tool,java_version,complexity_half,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,selection_rank_in_repo,original_manifest_index,split_name,arm,generator,prompt,compilation,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail,branch_coverage,line_coverage,method_coverage,mutation_coverage,strict_branch_coverage,strict_line_coverage,strict_method_coverage,strict_mutation_coverage
10,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/care/caremessages.java,43105609,43105609,CareMessages,weixin-mp/src/main/java/com/riversoft/weixin/mp/care/CareMessages.java,weixin-mp,maven:weixin-mp,Maven,1.8,lower_complexity_half,126,1167,23,21,3,25,1.0869565217391304,1,117,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\43105609\TestClasses_43105609_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"ava:[119,31] cannot find symbol - symbol: method anyString() - location: class com.riversoft.weixin.mp.care.CareMessages_RBL4Test_737b9436 - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/010_43105609_737b9436/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/care/CareMessages_RBL4Test_737b9436.java:[119,44] cannot find symbol - symbol: method anyString() - location: class com.riversoft.weixin.mp.care.CareMessages_RBL4Test_737b9436 - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/010_43105609_737b9436/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/care/CareMessages_RBL4Test_737b9436.java:[119,9] cannot find symbol - symbol: method verify(com.riversoft.weixin.common.WxClient) - location: class com.riversoft.weixin.mp.care.CareMessages_RBL4Test_737b9436 - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/010_43105609_737b9436/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/care/CareMessages_RBL4Test_737b9436.java:[120,9] cannot find symbol - symbol: class ArgumentCaptor - location: class com.riversoft.weixin.mp.care.CareMessages_RBL4Test_737b9436 - /D:",,,,,0.0,0.0,0.0,0.0
11,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/media/materials.java,43105609,43105609,Materials,weixin-mp/src/main/java/com/riversoft/weixin/mp/media/Materials.java,weixin-mp,maven:weixin-mp,Maven,1.8,higher_complexity_half,243,1985,36,33,4,46,1.2777777777777777,3,163,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\43105609\TestClasses_43105609_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"ts_v2/workspaces/pilot60_resume_20260724_083102/011_43105609_a90c8766/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/media/Materials_RBL4Test_a90c8766.java:[108,28] cannot find symbol - symbol: method anyString() - location: class com.riversoft.weixin.mp.media.Materials_RBL4Test_a90c8766 - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/011_43105609_a90c8766/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/media/Materials_RBL4Test_a90c8766.java:[108,41] cannot find symbol - symbol: method any(java.lang.Class<java.io.InputStream>) - location: class com.riversoft.weixin.mp.media.Materials_RBL4Test_a90c8766 - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/011_43105609_a90c8766/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/media/Materials_RBL4Test_a90c8766.java:[108,65] cannot find symbol - symbol: method anyString() - location: class com.riversoft.weixin.mp.media.Materials_RBL4Test_a90c8766 - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/011_43105609_a90c8766/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/media/Materials_RB",,,,,0.0,0.0,0.0,0.0
12,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/argumentsfile.java,44308560,44308560,ArgumentsFile,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/ArgumentsFile.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,Maven,1.8,lower_complexity_half,85,729,9,1,4,17,1.8888888888888888,1,147,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_runtime_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"2.java --//loading maven execution..// Test classes: -Dtest=org.rf.ide.core.execution.ArgumentsFile_RBL4Test_19fe2f02 -------------------- The following general errors were encountered during the Maven build: - Tests run: 7, Failures: 1, Errors: 0, Skipped: 0, Time elapsed: 0.59 s <<< FAILURE! - in org.rf.ide.core.execution.ArgumentsFile_RBL4Test_19fe2f02 - testWriteToTemporaryOrUseAlreadyExisting Time elapsed: 0.039 s <<< FAILURE! - org.opentest4j.AssertionFailedError: expected: <args_00000000000000000000000000000000.arg> but was: <args_d35fc3f5.arg> - at org.rf.ide.core.execution.ArgumentsFile_RBL4Test_19fe2f02.testWriteToTemporaryOrUseAlreadyExisting(ArgumentsFile_RBL4Test_19fe2f02.java:72) - - Failures: - ArgumentsFile_RBL4Test_19fe2f02.testWriteToTemporaryOrUseAlreadyExisting:72 expected: <args_00000000000000000000000000000000.arg> but was: <args_d35fc3f5.arg> - Tests run: 7, Failures: 1, Errors: 0, Skipped: 0 - There are test failures. - - Please refer to D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_20260724_083102\012_44308560_19fe2f02\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\target\surefire-reports for the individual test r",,,,,0.0,0.0,0.0,0.0
12,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/argumentsfile.java,44308560,44308560,ArgumentsFile,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/ArgumentsFile.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,Maven,1.8,lower_complexity_half,85,729,9,1,4,17,1.8888888888888888,1,147,pilot60,evosuite,evosuite,-,0,generated_test_runtime_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_evosuite.mavenfailed,"2.java --//loading maven execution..// Test classes: -Dtest=org.rf.ide.core.execution.ArgumentsFile_RBL4Test_19fe2f02 -------------------- The following general errors were encountered during the Maven build: - Tests run: 7, Failures: 1, Errors: 0, Skipped: 0, Time elapsed: 0.59 s <<< FAILURE! - in org.rf.ide.core.execution.ArgumentsFile_RBL4Test_19fe2f02 - testWriteToTemporaryOrUseAlreadyExisting Time elapsed: 0.039 s <<< FAILURE! - org.opentest4j.AssertionFailedError: expected: <args_00000000000000000000000000000000.arg> but was: <args_d35fc3f5.arg> - at org.rf.ide.core.execution.ArgumentsFile_RBL4Test_19fe2f02.testWriteToTemporaryOrUseAlreadyExisting(ArgumentsFile_RBL4Test_19fe2f02.java:72) - - Failures: - ArgumentsFile_RBL4Test_19fe2f02.testWriteToTemporaryOrUseAlreadyExisting:72 expected: <args_00000000000000000000000000000000.arg> but was: <args_d35fc3f5.arg> - Tests run: 7, Failures: 1, Errors: 0, Skipped: 0 - There are test failures. - - Please refer to D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_20260724_083102\012_44308560_19fe2f02\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\target\surefire-reports for the individual test r",,,,,0.0,0.0,0.0,0.0
13,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/stackframevariables.java,44308560,44308560,StackFrameVariables,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/StackFrameVariables.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,Maven,1.8,higher_complexity_half,132,1278,12,8,8,29,2.4166666666666665,3,238,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"ss org.rf.ide.core.execution.debug.StackFrameVariables_RBL4Test_996db0ed - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/013_44308560_996db0ed/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/StackFrameVariables_RBL4Test_996db0ed.java:[157,4] cannot find symbol - symbol: class Test - location: class org.rf.ide.core.execution.debug.StackFrameVariables_RBL4Test_996db0ed - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/013_44308560_996db0ed/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/StackFrameVariables_RBL4Test_996db0ed.java:[168,4] cannot find symbol - symbol: class Test - location: class org.rf.ide.core.execution.debug.StackFrameVariables_RBL4Test_996db0ed - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/013_44308560_996db0ed/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/StackFrameVariables_RBL4Test_996db0ed.java:[174,4] cannot find symbol - symbol: class Test - loca",,,,,0.0,0.0,0.0,0.0
13,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/stackframevariables.java,44308560,44308560,StackFrameVariables,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/StackFrameVariables.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,Maven,1.8,higher_complexity_half,132,1278,12,8,8,29,2.4166666666666665,3,238,pilot60,evosuite,evosuite,-,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\44308560\TestClasses_44308560_evosuite.mavenfailed,"ss org.rf.ide.core.execution.debug.StackFrameVariables_RBL4Test_996db0ed - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/013_44308560_996db0ed/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/StackFrameVariables_RBL4Test_996db0ed.java:[157,4] cannot find symbol - symbol: class Test - location: class org.rf.ide.core.execution.debug.StackFrameVariables_RBL4Test_996db0ed - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/013_44308560_996db0ed/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/StackFrameVariables_RBL4Test_996db0ed.java:[168,4] cannot find symbol - symbol: class Test - location: class org.rf.ide.core.execution.debug.StackFrameVariables_RBL4Test_996db0ed - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/013_44308560_996db0ed/compiledrepos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/StackFrameVariables_RBL4Test_996db0ed.java:[174,4] cannot find symbol - symbol: class Test - loca",,,,,0.0,0.0,0.0,0.0
14,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/resourcewrapper.java,45997449,45997449,ResourceWrapper,WebRex/src/main/java/com/ebayopensource/webrex/resource/ResourceWrapper.java,WebRex,maven:WebRex,Maven,1.7,lower_complexity_half,76,408,16,15,1,16,1.0,8,37,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\45997449\TestClasses_45997449_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"_5b1f1ebf - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/014_45997449_5b1f1ebf/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceWrapper_RBL4Test_5b1f1ebf.java:[93,9] cannot find symbol - symbol: method when(byte[]) - location: class com.ebayopensource.webrex.resource.ResourceWrapper_RBL4Test_5b1f1ebf - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/014_45997449_5b1f1ebf/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceWrapper_RBL4Test_5b1f1ebf.java:[102,9] cannot find symbol - symbol: method when(java.lang.String) - location: class com.ebayopensource.webrex.resource.ResourceWrapper_RBL4Test_5b1f1ebf - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/014_45997449_5b1f1ebf/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceWrapper_RBL4Test_5b1f1ebf.java:[110,27] cannot find symbol - symbol: method mock(java.lang.Class<java.net.URL>) - location: class com.ebayopensource.webrex.resource.ResourceWrapper_RBL4Test_5b1f1ebf - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/014_45997449_5b1f",,,,,0.0,0.0,0.0,0.0
15,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/expression/resourceelevaluator.java,45997449,45997449,ResourceELEvaluator,WebRex/src/main/java/com/ebayopensource/webrex/resource/expression/ResourceELEvaluator.java,WebRex,maven:WebRex,Maven,1.7,higher_complexity_half,87,602,8,5,5,20,2.5,1,185,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\45997449\TestClasses_45997449_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"ourceELEvaluator_RBL4Test_44ed24a7.java:[59,35] no suitable constructor found for ResourceExpression(com.ebayopensource.webrex.resource.expression.ResourceExpressionType,java.lang.String,<nulltype>) - constructor com.ebayopensource.webrex.resource.expression.ResourceExpression.ResourceExpression(java.lang.String,com.ebayopensource.webrex.resource.expression.ResourceExpression,com.ebayopensource.webrex.resource.expression.ResourceExpressionType) is not applicable - (argument mismatch; com.ebayopensource.webrex.resource.expression.ResourceExpressionType cannot be converted to java.lang.String) - constructor com.ebayopensource.webrex.resource.expression.ResourceExpression.ResourceExpression(java.lang.String,com.ebayopensource.webrex.resource.expression.ResourceExpression,com.ebayopensource.webrex.resource.expression.ResourceExpressionType,java.lang.Object...) is not applicable - (argument mismatch; com.ebayopensource.webrex.resource.expression.ResourceExpressionType cannot be converted to java.lang.String) - /D:/A_ThucNghiem/scripts_v2/workspaces/pilot60_resume_20260724_083102/015_45997449_44ed24a7/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/expressi",,,,,0.0,0.0,0.0,0.0
17,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/mc.java,46396068,46396068,MC,hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/MC.java,hbase0.98/hbase-manager-0.98,maven:hbase0.98/hbase-manager-0.98,Maven,1.8,higher_complexity_half,240,2130,13,2,12,56,4.3076923076923075,2,271,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46396068\TestClasses_46396068_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '46396068' ---- Processing project: 46396068, module: hbase0.98/hbase-manager-0.98 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 46396068_hbase0.98/hbase-manager-0.98 is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// An error accored while trying to run the evosuite generation ---- STARTING gp",,,,,0.0,0.0,0.0,0.0
17,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/mc.java,46396068,46396068,MC,hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/MC.java,hbase0.98/hbase-manager-0.98,maven:hbase0.98/hbase-manager-0.98,Maven,1.8,higher_complexity_half,240,2130,13,2,12,56,4.3076923076923075,2,271,pilot60,evosuite,evosuite,-,0,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46396068\TestClasses_46396068_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '46396068' ---- Processing project: 46396068, module: hbase0.98/hbase-manager-0.98 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 46396068_hbase0.98/hbase-manager-0.98 is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// An error accored while trying to run the evosuite generation ---- STARTING gp",,,,,0.0,0.0,0.0,0.0
18,46450575:flo-workflow/src/main/java/com/spotify/flo/context/asynccontext.java,46450575,46450575,AsyncContext,flo-workflow/src/main/java/com/spotify/flo/context/AsyncContext.java,flo-workflow,maven:flo-workflow,Maven,1.8,lower_complexity_half,41,327,6,5,1,6,1.0,1,28,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46450575\TestClasses_46450575_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '46450575' ---- Processing project: 46450575, module: flo-workflow [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 46450575_flo-workflow is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the AsyncContext class --//loading maven execution..// Test class",,,,,0.0,0.0,0.0,0.0
18,46450575:flo-workflow/src/main/java/com/spotify/flo/context/asynccontext.java,46450575,46450575,AsyncContext,flo-workflow/src/main/java/com/spotify/flo/context/AsyncContext.java,flo-workflow,maven:flo-workflow,Maven,1.8,lower_complexity_half,41,327,6,5,1,6,1.0,1,28,pilot60,evosuite,evosuite,-,0,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46450575\TestClasses_46450575_evosuite.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '46450575' ---- Processing project: 46450575, module: flo-workflow [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 46450575_flo-workflow is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the AsyncContext class --//loading maven execution..// Test class",,,,,0.0,0.0,0.0,0.0
19,46450575:flo-workflow/src/main/java/com/spotify/flo/taskids.java,46450575,46450575,TaskIds,flo-workflow/src/main/java/com/spotify/flo/TaskIds.java,flo-workflow,maven:flo-workflow,Maven,1.8,higher_complexity_half,47,348,4,2,5,10,2.5,9,181,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46450575\TestClasses_46450575_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '46450575' ---- Processing project: 46450575, module: flo-workflow [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 46450575_flo-workflow is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the TaskIds class --//loading maven execution..// Test classes: -",,,,,0.0,0.0,0.0,0.0
19,46450575:flo-workflow/src/main/java/com/spotify/flo/taskids.java,46450575,46450575,TaskIds,flo-workflow/src/main/java/com/spotify/flo/TaskIds.java,flo-workflow,maven:flo-workflow,Maven,1.8,higher_complexity_half,47,348,4,2,5,10,2.5,9,181,pilot60,evosuite,evosuite,-,0,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46450575\TestClasses_46450575_evosuite.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '46450575' ---- Processing project: 46450575, module: flo-workflow [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 46450575_flo-workflow is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the TaskIds class --//loading maven execution..// Test classes: -",,,,,0.0,0.0,0.0,0.0
20,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/jetclientinstanceimpl.java,48046454,48046454,JetClientInstanceImpl,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/JetClientInstanceImpl.java,hazelcast-jet-core,maven:hazelcast-jet-core,Maven,1.8,lower_complexity_half,103,781,14,10,2,15,1.0714285714285714,3,76,pilot60,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,0,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\48046454\TestClasses_48046454_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 48046454_hazelcast-jet-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// [RBL4] EvoSuite classpath skipped: non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\apache-artemis\2.11.0\apache-artemis-2.11.0.pom; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\artemis-console\2.11.0\artemis-console-2.11.0.war; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\activemq-branding\2.11.0\activemq-branding-2.11.0.war; non-jar classpath entry: C:\Users\admin\.m2\repository\org\apache\activemq\artemis-plugin\2.11.0\artemis-plugin-2.11.0.war Evosuite generation performed correctly for the JetClientInstanceImpl class --//loading maven execution..// Test classes: -Dtest=com.hazelcast.jet.impl.JetClientInstanceImpl_RBL4Test_5e8ad51c Package command completed for 48046454_hazelcast-jet-core The test smell detector ended successfully An occured while trying to retrieve data coverage of the project 48046454_hazelcast-jet-core ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-ze",,,,,0.0,0.0,0.0,0.0
