timestamp_utc,source,project,module,arm,sample_index,class_key,focal_class,test_class,phase,status,category,failure_owner,owner_note_vi,severity,explanation_vi,suggested_action_vi,detail
2026-07-23T19:48:23+00:00,phase_log,43105609,,gpt,43,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/user/tags.java,Tags,,class_failure_diagnosis,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"generated_test_compile_failed; artifact=output\43105609\TestClasses_43105609_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed; The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/043_43105609_07837a1c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Tags_RBL4_07837a1cTest.java:[10,19] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/043_43105609_07837a1c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Tags_RBL4_07837a1cTest.java:[17,26] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/043_43105609_07837a1c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Tags_RBL4_07837a1cTest.java:[26,20] cannot find symbol - symbol: variable Mockito - location: class com.riversoft.weixin.mp.user.Tags_RBL4_07837a1cTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/043_43105609_07837a1c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Tags_RBL4_07837a1cTest.java:[38,28] cannot find symbol - symbol: method anyString() - location: class com.riversoft.weixin.mp.user.Tags_RBL4_07837a1cTest - /D:/A_ThucNghi"
2026-07-23T19:48:41+00:00,phase_log,43105609,weixin-mp,,41,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/user/users.java,,,maven_verify_jacoco_pit,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Users_RBL4_95026f6cTest.java:[11,19] package org.mockito does not exist
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Users_RBL4_95026f6cTest.java:[19,26] package org.mockito does not exist
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Users_RBL4_95026f6cTest.java:[28,20] cannot find symbol
- symbol:   variable Mockito
- location: class com.riversoft.weixin.mp.user.Users_RBL4_95026f6cTest
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Users_RBL4_95026f6cTest.java:[37,27] cannot find symbol
- symbol:   method anyString()
- location: class com.riversoft.weixin.mp.user.Users_RBL4_95026f6cTest
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Users_RBL4_95026f6cTest.java:[41,40] cannot find symbol
- symbol:   method getOpenid()
- location: variable user of type com.riversoft.weixin.mp.user.bean.User
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Users_RBL4_95026f6cTest.java:[42,38] cannot find symbol
- symbol:   method getNickname()
- location: variable user of type com.riversoft.weixin.mp.user.bean.User
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/we"
2026-07-23T19:48:42+00:00,phase_log,43105609,,gpt,41,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/user/users.java,Users,,class_failure_diagnosis,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"generated_test_compile_failed; artifact=output\43105609\TestClasses_43105609_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed; The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Users_RBL4_95026f6cTest.java:[11,19] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Users_RBL4_95026f6cTest.java:[19,26] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Users_RBL4_95026f6cTest.java:[28,20] cannot find symbol - symbol: variable Mockito - location: class com.riversoft.weixin.mp.user.Users_RBL4_95026f6cTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/041_43105609_95026f6c/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/user/Users_RBL4_95026f6cTest.java:[37,27] cannot find symbol - symbol: method anyString() - location: class com.riversoft.weixin.mp.user.Users_RBL4_95026f6cTest - /D:/A_Th"
2026-07-23T19:48:56+00:00,phase_log,43105609,weixin-mp,,42,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/menu/menus.java,,,maven_verify_jacoco_pit,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java:[12,19] package org.mockito does not exist
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java:[13,19] package org.mockito does not exist
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java:[19,26] package org.mockito does not exist
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java:[28,20] cannot find symbol
- symbol:   method mock(java.lang.Class<com.riversoft.weixin.common.WxClient>)
- location: class com.riversoft.weixin.mp.menu.Menus_RBL4_2abcc2c1Test
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java:[39,9] cannot find symbol
- symbol:   method when(java.lang.String)
- location: class com.riversoft.weixin.mp.menu.Menus_RBL4_2abcc2c1Test
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java:[40,9] cannot find symbol
- symbol:   method verify(com.riversoft.weixin.common.WxClient)
- location: class com.riversoft.weixin.mp.menu.Menus_RBL4_2abcc2c1Test
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/we"
2026-07-23T19:48:57+00:00,phase_log,43105609,,gpt,42,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/menu/menus.java,Menus,,class_failure_diagnosis,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"generated_test_compile_failed; artifact=output\43105609\TestClasses_43105609_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed; The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java:[12,19] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java:[13,19] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java:[19,26] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/042_43105609_2abcc2c1/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/menu/Menus_RBL4_2abcc2c1Test.java:[28,20] cannot find symbol - symbol: method mock(java.lang.Class<com.riversoft.weixin.common.WxClient>) - location: class com.riversoft.weixin.mp.menu.Menus_RBL4_2abcc2c1Test - /D:/A_ThucNghiem/scripts_v2/workspaces/202"
2026-07-23T19:50:01+00:00,phase_log,43105609,weixin-mp,,44,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/card/cards.java,,,maven_verify_jacoco_pit,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java:[9,19] package org.mockito does not exist
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java:[16,26] package org.mockito does not exist
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java:[25,20] cannot find symbol
- symbol:   variable Mockito
- location: class com.riversoft.weixin.mp.card.Cards_RBL4_1f16a0efTest
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java:[32,9] cannot find symbol
- symbol:   class Groupon
- location: class com.riversoft.weixin.mp.card.Cards_RBL4_1f16a0efTest
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java:[32,31] cannot find symbol
- symbol:   class Groupon
- location: class com.riversoft.weixin.mp.card.Cards_RBL4_1f16a0efTest
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java:[34,28] cannot find symbol
- symbol:   method anyString()
- location: class com.riversoft.weixin.mp.card.Cards_RBL4_1f16a0efTest
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards"
2026-07-23T19:50:02+00:00,phase_log,43105609,,gpt,44,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/card/cards.java,Cards,,class_failure_diagnosis,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"generated_test_compile_failed; artifact=output\43105609\TestClasses_43105609_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed; The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java:[9,19] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java:[16,26] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java:[25,20] cannot find symbol - symbol: variable Mockito - location: class com.riversoft.weixin.mp.card.Cards_RBL4_1f16a0efTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/044_43105609_1f16a0ef/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/card/Cards_RBL4_1f16a0efTest.java:[32,9] cannot find symbol - symbol: class Groupon - location: class com.riversoft.weixin.mp.card.Cards_RBL4_1f16a0efTest - /D:/A_ThucNghie"
2026-07-23T19:50:59+00:00,phase_log,43105609,weixin-mp,,45,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/message/mpmessages.java,,,maven_verify_jacoco_pit,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609_bb977cfc/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java:[9,19] package org.mockito does not exist
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609_bb977cfc/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java:[16,26] package org.mockito does not exist
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609_bb977cfc/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java:[25,20] cannot find symbol
- symbol:   variable Mockito
- location: class com.riversoft.weixin.mp.message.MpMessages_RBL4_bb977cfcTest
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609_bb977cfc/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java:[33,28] cannot find symbol
- symbol:   method anyString()
- location: class com.riversoft.weixin.mp.message.MpMessages_RBL4_bb977cfcTest
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609_bb977cfc/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java:[33,41] cannot find symbol
- symbol:   method anyString()
- location: class com.riversoft.weixin.mp.message.MpMessages_RBL4_bb977cfcTest
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609_bb977cfc/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java:[36,31] cannot find symbol
- symbol:   method anyString()
- location: class com.riversoft.weixin.mp.message.MpMessages_RBL4_bb977cfcTest
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609"
2026-07-23T19:51:00+00:00,phase_log,43105609,,gpt,45,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/message/mpmessages.java,MpMessages,,class_failure_diagnosis,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"generated_test_compile_failed; artifact=output\43105609\TestClasses_43105609_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed; The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609_bb977cfc/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java:[9,19] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609_bb977cfc/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java:[16,26] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609_bb977cfc/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java:[25,20] cannot find symbol - symbol: variable Mockito - location: class com.riversoft.weixin.mp.message.MpMessages_RBL4_bb977cfcTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/045_43105609_bb977cfc/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/message/MpMessages_RBL4_bb977cfcTest.java:[33,28] cannot find symbol - symbol: method anyString() - location: class com.riversoft.weixin.mp."
2026-07-23T19:51:09+00:00,phase_log,43105609,weixin-mp,,46,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/jsapi/jsapis.java,,,maven_verify_jacoco_pit,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/046_43105609_b72d8019/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java:[11,19] package org.mockito does not exist
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/046_43105609_b72d8019/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java:[23,20] cannot find symbol
- symbol:   variable Mockito
- location: class com.riversoft.weixin.mp.jsapi.JsAPIs_RBL4_b72d8019Test
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/046_43105609_b72d8019/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java:[32,35] cannot find symbol
- symbol:   variable Mockito
- location: class com.riversoft.weixin.mp.jsapi.JsAPIs_RBL4_b72d8019Test
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/046_43105609_b72d8019/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java:[32,9] cannot find symbol
- symbol:   variable Mockito
- location: class com.riversoft.weixin.mp.jsapi.JsAPIs_RBL4_b72d8019Test
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/046_43105609_b72d8019/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java:[44,35] cannot find symbol
- symbol:   variable Mockito
- location: class com.riversoft.weixin.mp.jsapi.JsAPIs_RBL4_b72d8019Test
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/046_43105609_b72d8019/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java:[44,9] cannot find symbol
- symbol:   variable Mockito
- location: class com.riversoft.weixin.mp.jsapi.JsAPIs_RBL4_b72d8019Test
- /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_res"
2026-07-23T19:51:10+00:00,phase_log,43105609,,gpt,46,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/jsapi/jsapis.java,JsAPIs,,class_failure_diagnosis,FAIL,generated_test_compile_failed,generator_output,Test đã được sinh nhưng code test sai/không tương thích nên arm đó phải compilation=0 và strict metrics=0.,error,"Generated test đã được sinh ra nhưng không compile được trong module đo; đây là lỗi output test/harness đo, không phải bằng chứng repo gốc không build.",Giữ compilation=0 và strict metrics=0 cho arm tương ứng. Nếu lỗi do thiếu dependency harness như JUnit runtime thì sửa tool; nếu lỗi do symbol/API sai trong test thì ghi nhận là lỗi generator.,"generated_test_compile_failed; artifact=output\43105609\TestClasses_43105609_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed; The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/046_43105609_b72d8019/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java:[11,19] package org.mockito does not exist - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/046_43105609_b72d8019/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java:[23,20] cannot find symbol - symbol: variable Mockito - location: class com.riversoft.weixin.mp.jsapi.JsAPIs_RBL4_b72d8019Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/046_43105609_b72d8019/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java:[32,35] cannot find symbol - symbol: variable Mockito - location: class com.riversoft.weixin.mp.jsapi.JsAPIs_RBL4_b72d8019Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/046_43105609_b72d8019/compiledrepos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/jsapi/JsAPIs_RBL4_b72d8019Test.java:[32,9] cannot find symbol - symbol: variabl"
