timestamp_utc,source,project,module,arm,focal_class,phase,status,category,severity,explanation_vi,suggested_action_vi,detail
2026-07-17T02:15:37+00:00,phase_log,38080174.0,util-common,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/util-common/src/test/java/io/datakernel/common/UtilsTest.java:[99,105] incompatible types: java.util.Stack<java.util.Locale.FilteringMode> cannot be converted to java.lang.Iterable<java.util.LinkedHashSet<java.util.HashMap>>
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/util-common/src/test/java/io/datakernel/common/UtilsTest.java:[118,161] incompatible types: java.util.HashMap<org.evosuite.runtime.mock.java.io.MockFileInputStream,org.evosuite.runtime.mock.java.io.MockFileInputStream> cannot be converted to java.util.HashMap<java.util.LinkedHashSet,java.util.LinkedHashSet>
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/util-common/src/test/java/io/datakernel/common/UtilsTest.java:[118,211] incompatible types: java.util.HashMap<java.util.Locale.FilteringMode,java.util.Locale.FilteringMode> cannot be conv"
2026-07-17T02:15:57+00:00,phase_log,38080174.0,util-common,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/util-common/src/test/java/io/datakernel/common/UtilsTest.java:[37,31] reference to nullToEmpty is ambiguous
- both method <T>nullToEmpty(java.lang.Iterable<T>) in io.datakernel.common.Utils and method <T>nullToEmpty(java.util.Iterator<T>) in io.datakernel.common.Utils match
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/util-common/src/test/java/io/datakernel/common/UtilsTest.java:[95,42] incompatible types: int[] cannot be converted to java.lang.Object[]
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/38080174/util-common/src/test/java/io/datakernel/common/UtilsTest.java:[110,30] no suitable method found for loadResource(java.io.ByteArrayInputStream)
- method io.datakernel.common.Utils.loadResource(java.nio.file.Path) is not applicable
- (argument mismatch; java.io.ByteArrayInputStream cannot be converted to java"
2026-07-17T02:18:20+00:00,phase_log,49126308.0,db-scroll-elastic,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/49126308/db-scroll-elastic/src/test/java/com/jeromeloisel/database/scroll/elastic/ElasticScrollTest.java:[42,48] sort has private access in com.jeromeloisel.database.scroll.elastic.ElasticScroll
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/49126308/db-scroll-elastic/src/test/java/com/jeromeloisel/database/scroll/elastic/ElasticScrollTest.java:[57,83] scrollTime has private access in com.jeromeloisel.database.scroll.elastic.ElasticScroll
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/49126308/db-scroll-elastic/src/test/java/com/jeromeloisel/database/scroll/elastic/ElasticScrollTest.java:[84,9] cannot find symbol
- symbol:   class SearchResponse
- location: class com.jeromeloisel.database.scroll.elastic.ElasticScrollTest
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/49126308/db-scroll-elastic/src/test/java/com/jeromelo"
2026-07-17T02:20:30+00:00,phase_log,50552134.0,confucius-commons-lang,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/50552134/confucius-commons-lang/src/test/java/org/confucius/commons/lang/io/scanner/SimpleFileScannerTest.java:[5,26] package org.mockito does not exist
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/50552134/confucius-commons-lang/src/test/java/org/confucius/commons/lang/io/scanner/SimpleFileScannerTest.java:[104,6] cannot find symbol
- symbol:   class After
- location: class org.confucius.commons.lang.io.scanner.SimpleFileScannerTest
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/50552134/confucius-commons-lang/src/test/java/org/confucius/commons/lang/io/scanner/SimpleFileScannerTest.java:[71,35] cannot find symbol
- symbol:   method mock(java.lang.Class<org.apache.commons.io.filefilter.IOFileFilter>)
- location: class org.confucius.commons.lang.io.scanner.SimpleFileScannerTest
- /D:/balanced_delivery/balanced_bundle_300/compile"
2026-07-17T02:20:50+00:00,phase_log,50552134.0,confucius-commons-lang,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/50552134/confucius-commons-lang/src/test/java/org/confucius/commons/lang/io/scanner/SimpleJarEntryScannerTest.java:[5,26] package org.mockito does not exist
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/50552134/confucius-commons-lang/src/test/java/org/confucius/commons/lang/io/scanner/SimpleJarEntryScannerTest.java:[32,16] reference to scan is ambiguous
- both method scan(java.net.URL,boolean) in org.confucius.commons.lang.io.scanner.SimpleJarEntryScanner and method scan(java.util.jar.JarFile,boolean) in org.confucius.commons.lang.io.scanner.SimpleJarEntryScanner match"
2026-07-17T02:22:18+00:00,phase_log,5093728.0,core,,,maven_verify_jacoco_pit,FAIL,unclassified_runtime_issue,warning,Tool ghi nhận lỗi nhưng chưa phân loại được tự động.,Xem detail trong phase_log.csv/runtime_errors.csv để phân tích thủ công.,"The following general errors were encountered during the Maven build:

- There are test failures.
- 
- Please refer to D:\balanced_delivery\balanced_bundle_300\compiledrepos\5093728\core\target\surefire-reports for the individual test results.
- Failed to execute goal org.apache.maven.plugins:maven-assembly-plugin:2.2.1:single (make-javadoc) on project core: Failed to create assembly: Error creating assembly archive javadoc: You must set at least one file. -> [Help 1]
- 
- To see the full stack trace of the errors, re-run Maven with the -e switch.
- Re-run Maven using the -X switch to enable full debug logging.
- 
- For more information about the errors and possible solutions, please read the following articles:
- [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoExecutionException"
2026-07-17T02:23:36+00:00,phase_log,5093728.0,core,,,maven_verify_jacoco_pit,FAIL,unclassified_runtime_issue,warning,Tool ghi nhận lỗi nhưng chưa phân loại được tự động.,Xem detail trong phase_log.csv/runtime_errors.csv để phân tích thủ công.,"The following general errors were encountered during the Maven build:

- Failed to execute goal org.apache.maven.plugins:maven-assembly-plugin:2.2.1:single (make-javadoc) on project core: Failed to create assembly: Error creating assembly archive javadoc: You must set at least one file. -> [Help 1]
- 
- To see the full stack trace of the errors, re-run Maven with the -e switch.
- Re-run Maven using the -X switch to enable full debug logging.
- 
- For more information about the errors and possible solutions, please read the following articles:
- [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MojoExecutionException"
2026-07-17T02:23:53+00:00,phase_log,5093728.0,core,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- \balanced_delivery\balanced_bundle_300\compiledrepos\5093728\core\src\test\java\com\googlecode\fitchy\FeatureContextTest.java:[7,33] error: cannot find symbol
- \balanced_delivery\balanced_bundle_300\compiledrepos\5093728\core\src\test\java\com\googlecode\fitchy\FeatureContextTest.java:[81,77] error: cannot find symbol"
2026-07-17T02:24:03+00:00,phase_log,5093728.0,core,,,maven_verify_jacoco_pit,FAIL,java_source_level_incompatible,error,"Test/source đang dùng cú pháp Java mới hơn mức compiler của project, ví dụ diamond operator nhưng Maven compile với -source 1.6.",Dùng đúng JDK/source level theo project hoặc sửa/loại test sinh ra dùng cú pháp không tương thích; với thực nghiệm fairness thì nên ghi nhận fail_stage thay vì sửa test.,"The following compilation errors were encountered during the Maven build:

- 
- \balanced_delivery\balanced_bundle_300\compiledrepos\5093728\core\src\test\java\com\googlecode\fitchy\resolver\AnnotationRetrieverTest.java:[45,39] error: multi-catch statement is not supported in -source 1.5"
2026-07-17T02:25:50+00:00,phase_log,5175291.0,airship-coordinator,,,maven_verify_jacoco_pit,FAIL,test_framework_dependency_missing,error,"Generated test dùng framework/import không có trong dependency test của module, ví dụ JUnit Jupiter nhưng project chưa có junit-jupiter-api.","Không sửa test sau sinh trong protocol fairness; ghi nhận fail. Nếu chạy pilot debug, cần chọn đúng JUnit version theo project hoặc bổ sung dependency test.","The following compilation errors were encountered during the Maven build:

- 
- ootstrap class path not set in conjunction with -source 1.7
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[8,16] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[9,23] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[19,3] error: cannot find symbol
- symbol:   class Test
- location: class TestAdminResource
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[31,3] error: cannot find symbol
- symbol:   class Test
- loca"
2026-07-17T02:26:14+00:00,phase_log,5175291.0,airship-coordinator,,,maven_verify_jacoco_pit,FAIL,project_compilation_error,error,"Project hoặc module Java không compile được khi đo JaCoCo/PIT; đây là lỗi source/dependency/build của repo, không nhất thiết là lỗi GPT.",Xem phase_log.csv để biết file Java và symbol lỗi; cần sửa dependency/source hoặc loại instance khỏi sample nếu precheck không tái lập buildability.,"The following compilation errors were encountered during the Maven build:

- 
- ootstrap class path not set in conjunction with -source 1.7
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[4,25] error: package org.mockito does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[5,23] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[9,16] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-coordinator\src\test\java\io\airlift\airship\coordinator\TestAdminResource.java:[10,16] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\"
2026-07-17T02:27:39+00:00,phase_log,5175291.0,airship-shared,,,maven_verify_jacoco_pit,FAIL,test_framework_dependency_missing,error,"Generated test dùng framework/import không có trong dependency test của module, ví dụ JUnit Jupiter nhưng project chưa có junit-jupiter-api.","Không sửa test sau sinh trong protocol fairness; ghi nhận fail. Nếu chạy pilot debug, cần chọn đúng JUnit version theo project hoặc bổ sung dependency test.","The following compilation errors were encountered during the Maven build:

- 
- ootstrap class path not set in conjunction with -source 1.7
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[8,16] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[9,23] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[14,3] error: cannot find symbol
- symbol:   class Test
- location: class TestMavenCoordinates
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[20,3] error: cannot find symbol
- symbol:   class Test
- location: class TestMavenCoor"
2026-07-17T02:27:59+00:00,phase_log,5175291.0,airship-shared,,,maven_verify_jacoco_pit,FAIL,test_framework_dependency_missing,error,"Generated test dùng framework/import không có trong dependency test của module, ví dụ JUnit Jupiter nhưng project chưa có junit-jupiter-api.","Không sửa test sau sinh trong protocol fairness; ghi nhận fail. Nếu chạy pilot debug, cần chọn đúng JUnit version theo project hoặc bổ sung dependency test.","The following compilation errors were encountered during the Maven build:

- 
- ootstrap class path not set in conjunction with -source 1.7
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[3,16] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[4,23] error: package org.junit does not exist
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[8,5] error: cannot find symbol
- symbol:   class Test
- location: class TestMavenCoordinates
- D:\balanced_delivery\balanced_bundle_300\compiledrepos\5175291\airship-shared\src\test\java\io\airlift\airship\shared\TestMavenCoordinates.java:[20,5] error: cannot find symbol
- symbol:   class Test
- location: class TestMavenCoord"
2026-07-17T02:28:32+00:00,phase_log,54231507.0,core,,,maven_verify_jacoco_pit,FAIL,test_framework_dependency_missing,error,"Generated test dùng framework/import không có trong dependency test của module, ví dụ JUnit Jupiter nhưng project chưa có junit-jupiter-api.","Không sửa test sau sinh trong protocol fairness; ghi nhận fail. Nếu chạy pilot debug, cần chọn đúng JUnit version theo project hoặc bổ sung dependency test.","The following compilation errors were encountered during the Maven build:

- 
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/54231507/core/src/test/java/ru/stqa/selenium/decorated/alerts/UnhandledAlertHandlingWebDriverTest.java:[8,17] cannot find symbol
- symbol:   class Test
- location: package org.junit
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/54231507/core/src/test/java/ru/stqa/selenium/decorated/alerts/UnhandledAlertHandlingWebDriverTest.java:[9,24] cannot find symbol
- symbol:   class Assert
- location: package org.junit
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/54231507/core/src/test/java/ru/stqa/selenium/decorated/alerts/UnhandledAlertHandlingWebDriverTest.java:[24,4] cannot find symbol
- symbol:   class Test
- location: class ru.stqa.selenium.decorated.alerts.UnhandledAlertHandlingWebDriverTest
- /D:/balanced_delivery/balanced_bundle_300/compiledrepos/54231507/core/src/test/java/ru/stqa/selenium/decorated/alerts/UnhandledAlertHandling"
