timestamp_utc,phase,project,module,arm,focal_class,test_class,status,duration_sec,detail
2026-07-17T00:42:33+00:00,baseline_build,38080174,util-common,,Utils,,PASS,6.265,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:42:33+00:00,baseline_build,39770930,proxy,,JsonWireUtils,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:42:37+00:00,baseline_build,39770930,proxy,,JsonWireUtils,,FAIL,3.815,"[INFO] Scanning for projects...
[WARNING] 
[WARNING] Some problems were encountered while building the effective model for ru.qatools.seleniumkit:gridrouter-proxy:war:1.32-SNAPSHOT
[WARNING] 'build.plugins.plugin.version' for org.apache.maven.plugins:maven-war-plugin is missing. @ line 16, column 21
[WARNING] 
[WARNING] It is highly recommended to fix these problems because they threaten the stability of your build.
[WARNING] 
[WARNING] For this reason, future Maven versions might no longer support building such malformed projects.
[WARNING] 
[INFO] 
[INFO] --------------< ru.qatools.seleniumkit:gridrouter-proxy >---------------
[INFO] Building Selenium Grid Router Proxy 1.32-SNAPSHOT
[INFO]   from pom.xml
[INFO] --------------------------------[ war ]---------------------------------
[WARNING] The POM for ru.qatools.seleniumkit:gridrouter-config:jar:1.32-SNAPSHOT is missing, no dependency information available
[INFO] --------------------------------------------------------------------"
2026-07-17T00:42:37+00:00,baseline_build,39770930,__project_prepare__,,JsonWireUtils,,START,,Preparing Maven/Gradle reactor before module builds (Maven)
2026-07-17T00:42:57+00:00,baseline_build,39770930,__project_prepare__,,,,PASS,19.878,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:42:57+00:00,baseline_build,39770930,proxy,,JsonWireUtils,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:43:04+00:00,baseline_build,39770930,proxy,,JsonWireUtils,,PASS,6.507,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:43:04+00:00,baseline_build,49126308,db-scroll-elastic,,ElasticScroll,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:43:13+00:00,baseline_build,49126308,db-scroll-elastic,,ElasticScroll,,PASS,9.283,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:43:13+00:00,baseline_build,50552134,confucius-commons-lang,,SimpleFileScanner;SimpleJarEntryScanner,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:43:18+00:00,baseline_build,50552134,confucius-commons-lang,,SimpleFileScanner;SimpleJarEntryScanner,,PASS,5.161,requested=1.6 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:43:18+00:00,baseline_build,5093728,core,,FeatureContext;AnnotationRetriever,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:43:23+00:00,baseline_build,5093728,core,,FeatureContext;AnnotationRetriever,,PASS,5.152,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:43:23+00:00,baseline_build,5175291,airship-coordinator,,AdminResource,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:43:36+00:00,baseline_build,5175291,airship-coordinator,,AdminResource,,PASS,12.387,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:43:36+00:00,baseline_build,5175291,airship-shared,,MavenCoordinates,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:43:45+00:00,baseline_build,5175291,airship-shared,,MavenCoordinates,,PASS,9.426,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:43:45+00:00,baseline_build,54231507,core,,UnhandledAlertHandlingWebDriver,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:43:51+00:00,baseline_build,54231507,core,,UnhandledAlertHandlingWebDriver,,PASS,5.474,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:43:51+00:00,baseline_build,54620819,mvn-golang-wrapper,,PackageList,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:43:59+00:00,baseline_build,54620819,mvn-golang-wrapper,,PackageList,,PASS,8.86,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:43:59+00:00,baseline_build,56342003,kangaroo-common,,RequestUtil,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:44:10+00:00,baseline_build,56342003,kangaroo-common,,RequestUtil,,PASS,10.672,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:44:10+00:00,baseline_build,56342003,kangaroo-server-authz,,AbstractService;ValidationUtil,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:44:22+00:00,baseline_build,56342003,kangaroo-server-authz,,AbstractService;ValidationUtil,,PASS,12.039,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:44:22+00:00,baseline_build,57251243,wingtips-servlet-api,,WingtipsRequestSpanCompletionAsyncListener,,START,,Checking clean project/module build before generation (Gradle)
2026-07-17T00:44:31+00:00,baseline_build,57251243,wingtips-servlet-api,,WingtipsRequestSpanCompletionAsyncListener,,PASS,8.422,requested=1.7 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:44:31+00:00,baseline_build,57251243,wingtips-zipkin2,,WingtipsToZipkinSpanConverterDefaultImpl,,START,,Checking clean project/module build before generation (Gradle)
2026-07-17T00:44:41+00:00,baseline_build,57251243,wingtips-zipkin2,,WingtipsToZipkinSpanConverterDefaultImpl,,PASS,10.417,requested=1.7 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:44:41+00:00,baseline_build,5745625,tape,,ObjectQueue,,START,,Checking clean project/module build before generation (Gradle)
2026-07-17T00:45:10+00:00,baseline_build,5745625,tape,,ObjectQueue,,PASS,29.327,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:45:10+00:00,baseline_build,58086354,demo/gRPC/core,,ClientInterceptors;MessageDeframer;Status,,START,,Checking clean project/module build before generation (Gradle)
2026-07-17T00:46:13+00:00,baseline_build,58086354,demo/gRPC/core,,ClientInterceptors;MessageDeframer;Status,,PASS,62.32,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:46:13+00:00,baseline_build,58767125,ch.obermuhlner.math.big,,DefaultBigDecimalMath,,START,,Checking clean project/module build before generation (Gradle)
2026-07-17T00:46:26+00:00,baseline_build,58767125,ch.obermuhlner.math.big,,DefaultBigDecimalMath,,FAIL,13.76,"Downloading https://services.gradle.org/distributions/gradle-5.6-bin.zip
.........................................................................................

Welcome to Gradle 5.6!

Here are the highlights of this release:
 - Incremental Groovy compilation
 - Groovy compile avoidance
 - Test fixtures for Java projects
 - Manage plugin versions via settings script

For more details see https://docs.gradle.org/5.6/release-notes.html

Starting a Gradle Daemon (subsequent builds will be faster)


FAILURE: Build failed with an exception.

* What went wrong:
A problem occurred configuring root project '58767125'.
> Could not resolve all artifacts for configuration ':classpath'.
   > Could not find org.jetbrains.dokka:dokka-gradle-plugin:0.9.15.
     Searched in the following locations:
       - https://repo.maven.apache.org/maven2/org/jetbrains/dokka/dokka-gradle-plugin/0.9.15/dokka-gradle-plugin-0.9.15.pom
       - https://repo.maven.apache.org/maven2/org/jetbrains/dokka/dokka-gradle-"
2026-07-17T00:46:26+00:00,baseline_build,58767125,__project_prepare__,,DefaultBigDecimalMath,,START,,Preparing Maven/Gradle reactor before module builds (Maven)
2026-07-17T00:46:29+00:00,baseline_build,58767125,__project_prepare__,,,,FAIL,2.882,"[INFO] Scanning for projects...
[ERROR] [ERROR] Could not find the selected project in the reactor: ch.obermuhlner.math.big @ 
[ERROR] Could not find the selected project in the reactor: ch.obermuhlner.math.big -> [Help 1]
[ERROR] 
[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.
[ERROR] Re-run Maven using the -X switch to enable full debug logging.
[ERROR] 
[ERROR] For more information about the errors and possible solutions, please read the following articles:
[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/MavenExecutionException"
2026-07-17T00:46:29+00:00,baseline_build,6489406,ais-lib-communication,,TargetTracker;Track;EventEmittingTrackerImpl,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:46:44+00:00,baseline_build,6489406,ais-lib-communication,,TargetTracker;Track;EventEmittingTrackerImpl,,PASS,14.867,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:46:44+00:00,baseline_build,70711909,here-oauth-client,,HereAccount;ApacheHttpClientProvider;FromHereCredentialsIniStream,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:46:57+00:00,baseline_build,70711909,here-oauth-client,,HereAccount;ApacheHttpClientProvider;FromHereCredentialsIniStream,,PASS,12.898,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:46:57+00:00,baseline_build,7091762,cron-parser-spring,,CronExpressionFormatter,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:47:05+00:00,baseline_build,7091762,cron-parser-spring,,CronExpressionFormatter,,FAIL,8.144," 0.4/1.0 MB
                                 
Downloaded from central: https://repo.maven.apache.org/maven2/org/quartz-scheduler/quartz/2.2.1/quartz-2.2.1.jar (660 kB at 1.8 MB/s)
Progress (1): 0.4/1.0 MB
Progress (1): 0.4/1.0 MB
Progress (1): 0.4/1.0 MB
Progress (1): 0.4/1.0 MB
Progress (1): 0.5/1.0 MB
Progress (1): 0.5/1.0 MB
Progress (1): 0.5/1.0 MB
Progress (1): 0.5/1.0 MB
Progress (1): 0.5/1.0 MB
Progress (1): 0.5/1.0 MB
Progress (1): 0.6/1.0 MB
Progress (1): 0.6/1.0 MB
Progress (1): 0.6/1.0 MB
Progress (1): 0.6/1.0 MB
Progress (1): 0.6/1.0 MB
Progress (1): 0.6/1.0 MB
Progress (1): 0.7/1.0 MB
Progress (1): 0.7/1.0 MB
Progress (1): 0.7/1.0 MB
Progress (1): 0.7/1.0 MB
Progress (1): 0.7/1.0 MB
Progress (1): 0.7/1.0 MB
Progress (1): 0.8/1.0 MB
Progress (1): 0.8/1.0 MB
Progress (1): 0.8/1.0 MB
Progress (1): 0.8/1.0 MB
Progress (1): 0.8/1.0 MB
Progress (1): 0.8/1.0 MB
Progress (1): 0.9/1.0 MB
Progress (1): 0.9/1.0 MB
Progress (1): 0.9/1.0 MB
Progress (1): 0.9/1.0 MB
Progress (1): 0.9/1."
2026-07-17T00:47:05+00:00,baseline_build,7091762,__project_prepare__,,CronExpressionFormatter,,START,,Preparing Maven/Gradle reactor before module builds (Maven)
2026-07-17T00:47:18+00:00,baseline_build,7091762,__project_prepare__,,,,PASS,12.364,requested=1.7 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:47:18+00:00,baseline_build,7091762,cron-parser-spring,,CronExpressionFormatter,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:47:24+00:00,baseline_build,7091762,cron-parser-spring,,CronExpressionFormatter,,PASS,6.769,requested=1.7 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:47:24+00:00,baseline_build,7283919,dbfit-java,,DataCell;TeradataDatePeriod;DbParameterAccessorsMapBuilder,,START,,Checking clean project/module build before generation (Gradle)
2026-07-17T00:48:00+00:00,baseline_build,7283919,dbfit-java,,DataCell;TeradataDatePeriod;DbParameterAccessorsMapBuilder,,PASS,35.766,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:48:00+00:00,baseline_build,73087334,pac4j-saml-config-db,,DatabaseLoadedSAML2Clients,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:48:14+00:00,baseline_build,73087334,pac4j-saml-config-db,,DatabaseLoadedSAML2Clients,,PASS,13.601,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:48:14+00:00,baseline_build,74217,flapjack-cobol,,CobolFieldDefinitionFactory,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:48:19+00:00,baseline_build,74217,flapjack-cobol,,CobolFieldDefinitionFactory,,FAIL,4.913,"cglib/cglib-full/2.0/cglib-full-2.0.jar (287 kB at 1.8 MB/s)
Progress (1): 0.9/103 kB
Progress (1): 2.3/103 kB
Progress (1): 3.6/103 kB
Progress (1): 5.0/103 kB
Progress (1): 6.4/103 kB
Progress (1): 7.7/103 kB
Progress (1): 9.1/103 kB
Progress (1): 10/103 kB 
Progress (1): 12/103 kB
Progress (1): 12/103 kB
Progress (1): 14/103 kB
Progress (1): 15/103 kB
Progress (1): 16/103 kB
Progress (1): 18/103 kB
Progress (1): 19/103 kB
Progress (1): 21/103 kB
Progress (1): 22/103 kB
Progress (1): 23/103 kB
Progress (1): 25/103 kB
Progress (1): 26/103 kB
Progress (1): 27/103 kB
Progress (1): 29/103 kB
Progress (1): 30/103 kB
Progress (1): 31/103 kB
Progress (1): 33/103 kB
Progress (1): 34/103 kB
Progress (1): 36/103 kB
Progress (1): 37/103 kB
Progress (1): 38/103 kB
Progress (1): 40/103 kB
Progress (1): 41/103 kB
Progress (1): 42/103 kB
Progress (1): 44/103 kB
Progress (1): 45/103 kB
Progress (1): 47/103 kB
Progress (1): 48/103 kB
Progress (1): 49/103 kB
Progress (1): 51/103 kB
Progress (1): 52/10"
2026-07-17T00:48:19+00:00,baseline_build,74217,__project_prepare__,,CobolFieldDefinitionFactory,,START,,Preparing Maven/Gradle reactor before module builds (Maven)
2026-07-17T00:48:30+00:00,baseline_build,74217,__project_prepare__,,,,PASS,11.284,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:48:30+00:00,baseline_build,74217,flapjack-cobol,,CobolFieldDefinitionFactory,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:48:35+00:00,baseline_build,74217,flapjack-cobol,,CobolFieldDefinitionFactory,,PASS,5.56,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:48:35+00:00,baseline_build,74458764,session-replacement,,RepositoryBackedSession;RedisConfiguration;SessionConfiguration,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:48:45+00:00,baseline_build,74458764,session-replacement,,RepositoryBackedSession;RedisConfiguration;SessionConfiguration,,PASS,9.758,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:48:45+00:00,baseline_build,75368166,simple,,Greeter,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:49:00+00:00,baseline_build,75368166,simple,,Greeter,,PASS,14.483,requested=1.6 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:49:00+00:00,baseline_build,771158,common,,StatementComparator,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:49:09+00:00,baseline_build,771158,common,,StatementComparator,,PASS,9.586,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:49:09+00:00,baseline_build,7723306,ezdb-treemap,,EzObjectTreeMapDb,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:49:16+00:00,baseline_build,7723306,ezdb-treemap,,EzObjectTreeMapDb,,FAIL,6.858,"[INFO] Scanning for projects...
[INFO] 
[INFO] -----------------< com.github.criccomini:ezdb-treemap >-----------------
[INFO] Building EZDB TreeMap 0.1.18-SNAPSHOT
[INFO]   from pom.xml
[INFO] --------------------------------[ jar ]---------------------------------
[WARNING] Parameter 'complianceLevel' is unknown for plugin 'maven-compiler-plugin:3.1:compile (default-compile)'
[WARNING] Parameter 'complianceLevel' is unknown for plugin 'maven-compiler-plugin:3.1:testCompile (default-testCompile)'
Downloading from invesdwin-oss: https://invesdwin.de/repo/invesdwin-oss-remote/com/github/criccomini/ezdb-api/0.1.18-SNAPSHOT/maven-metadata.xml
Downloading from invesdwin-oss: https://invesdwin.de/repo/invesdwin-oss-remote/com/github/criccomini/ezdb-api/0.1.18-SNAPSHOT/ezdb-api-0.1.18-SNAPSHOT.pom
[WARNING] The POM for com.github.criccomini:ezdb-api:jar:0.1.18-SNAPSHOT is missing, no dependency information available
Downloading from invesdwin-oss: https://invesdwin.de/repo/invesdwin-oss-remo"
2026-07-17T00:49:16+00:00,baseline_build,7723306,__project_prepare__,,EzObjectTreeMapDb,,START,,Preparing Maven/Gradle reactor before module builds (Maven)
2026-07-17T00:49:40+00:00,baseline_build,7723306,__project_prepare__,,,,PASS,23.404,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:49:40+00:00,baseline_build,7723306,ezdb-treemap,,EzObjectTreeMapDb,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:49:45+00:00,baseline_build,7723306,ezdb-treemap,,EzObjectTreeMapDb,,PASS,5.414,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:49:45+00:00,baseline_build,79246257,client/argus-client,,ArgusClient,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:49:50+00:00,baseline_build,79246257,client/argus-client,,ArgusClient,,FAIL,5.324,"/938 kB
Progress (1): 147/938 kB
Progress (1): 164/938 kB
Progress (1): 180/938 kB
Progress (1): 197/938 kB
Progress (1): 213/938 kB
Progress (1): 229/938 kB
Progress (1): 246/938 kB
Progress (1): 262/938 kB
Progress (1): 279/938 kB
Progress (1): 295/938 kB
Progress (1): 311/938 kB
Progress (1): 328/938 kB
Progress (1): 344/938 kB
Progress (1): 360/938 kB
Progress (1): 377/938 kB
Progress (1): 393/938 kB
Progress (1): 410/938 kB
Progress (1): 426/938 kB
Progress (1): 442/938 kB
Progress (1): 459/938 kB
Progress (1): 475/938 kB
Progress (1): 492/938 kB
Progress (1): 508/938 kB
Progress (1): 524/938 kB
Progress (1): 541/938 kB
Progress (1): 557/938 kB
Progress (1): 573/938 kB
Progress (1): 590/938 kB
Progress (1): 606/938 kB
Progress (1): 623/938 kB
Progress (1): 639/938 kB
Progress (1): 655/938 kB
Progress (1): 672/938 kB
Progress (1): 688/938 kB
Progress (1): 705/938 kB
Progress (1): 721/938 kB
Progress (1): 737/938 kB
Progress (1): 754/938 kB
Progress (1): 770/938 kB
Progress (1): 786"
2026-07-17T00:49:50+00:00,baseline_build,79246257,__project_prepare__,,ArgusClient;FormatUtils,,START,,Preparing Maven/Gradle reactor before module builds (Maven)
2026-07-17T00:50:02+00:00,baseline_build,79246257,__project_prepare__,,,,PASS,11.529,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:50:02+00:00,baseline_build,79246257,client/argus-client,,ArgusClient,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:50:08+00:00,baseline_build,79246257,client/argus-client,,ArgusClient,,PASS,6.114,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:50:08+00:00,baseline_build,79246257,plugin-api,,FormatUtils,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:50:14+00:00,baseline_build,79246257,plugin-api,,FormatUtils,,PASS,6.131,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:50:14+00:00,baseline_build,812511,ssl-proxies,,CertificateUtil;OpenSSLKey,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:50:20+00:00,baseline_build,812511,ssl-proxies,,CertificateUtil;OpenSSLKey,,FAIL,6.266,"e model for org.jglobus:ssl-proxies:jar:2.2.0-SNAPSHOT
[WARNING] 'build.plugins.plugin.version' for org.apache.maven.plugins:maven-compiler-plugin is missing. @ org.jglobus:parent:2.2.0-SNAPSHOT, D:\balanced_delivery\balanced_bundle_300\compiledrepos\812511\pom.xml, line 64, column 12
[WARNING] 
[WARNING] It is highly recommended to fix these problems because they threaten the stability of your build.
[WARNING] 
[WARNING] For this reason, future Maven versions might no longer support building such malformed projects.
[WARNING] 
[INFO] 
[INFO] ----------------------< org.jglobus:ssl-proxies >-----------------------
[INFO] Building SSL and proxy certificate support 2.2.0-SNAPSHOT
[INFO]   from pom.xml
[INFO] --------------------------------[ jar ]---------------------------------
Downloading from sonatype-nexus-snapshots: https://oss.sonatype.org/content/repositories/snapshots/org/jglobus/test-utils/2.2.0-SNAPSHOT/maven-metadata.xml
Downloading from sonatype-nexus-snapshots: https://oss."
2026-07-17T00:50:20+00:00,baseline_build,812511,__project_prepare__,,CertificateUtil;OpenSSLKey,,START,,Preparing Maven/Gradle reactor before module builds (Maven)
2026-07-17T00:50:34+00:00,baseline_build,812511,__project_prepare__,,,,PASS,13.197,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:50:34+00:00,baseline_build,812511,ssl-proxies,,CertificateUtil;OpenSSLKey,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:50:39+00:00,baseline_build,812511,ssl-proxies,,CertificateUtil;OpenSSLKey,,PASS,5.616,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:50:39+00:00,baseline_build,82282677,timingframework-core,,TimingSource,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:50:46+00:00,baseline_build,82282677,timingframework-core,,TimingSource,,PASS,7.156,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:50:46+00:00,baseline_build,88231534,opentracing-mongo-common,,NoopSpanNameProvider;TracingCommandListener,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:50:55+00:00,baseline_build,88231534,opentracing-mongo-common,,NoopSpanNameProvider;TracingCommandListener,,PASS,8.893,requested=1.7 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:50:55+00:00,baseline_build,89562636,coap-core,,TransactionManager;CoapPacket;CoapTcpCSM,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:51:04+00:00,baseline_build,89562636,coap-core,,TransactionManager;CoapPacket;CoapTcpCSM,,PASS,8.473,requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
2026-07-17T00:51:04+00:00,baseline_build,960343,3-sat-core,,SimpleTier,,START,,Checking clean project/module build before generation (Maven)
2026-07-17T00:51:14+00:00,baseline_build,960343,3-sat-core,,SimpleTier,,PASS,10.013,requested=1.6 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172
