repo_id,repo_url,commit_sha,class_key,focal_class,focal_path,mapping_count,nloc,token_count,method_count,public_method_count,max_method_cc,sum_method_cc,avg_method_cc,build_tool,build_root,module_dir,module_selector,scope_key,declared_java_version,effective_java_runtime,selected_type,selection_rank_in_repo,selection_hash,selection_seed,selection_algorithm,complexity_half,replacement_of,replacement_reason,repository_storage_path,promotion_status,complexity_rank,original_manifest_index,split_name,split_source_manifest,split_created_utc,split_algorithm,sample_index,Project,Focal_Class,Test_Class,Focal_Path,Test_Path,Module,Repo_Dir,Compiled_Focal_Path,Synthesized_Test_Rel_Path,Package,Java_Version,Build_Tool,Recipe_Command_Windows,Recipe_Command_Posix,Recipe_ID,repo_exists,focal_exists,recipe_exists,duplicate_class_key,duplicate_focal_path,preflight_status,baseline_build_status
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/care/caremessages.java,CareMessages,weixin-mp/src/main/java/com/riversoft/weixin/mp/care/CareMessages.java,2,126,1167,23,21,3,25,1.0869565217391304,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,1,06fa94928183e21660cb50a2b51c2178a7787881c25de21c5bd037e519958882,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/43105609,promoted,118,117,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,10,43105609,CareMessages,CareMessages_RBL4Test_737b9436,repos/43105609/weixin-mp/src/main/java/com/riversoft/weixin/mp/care/CareMessages.java,repos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/care/CareMessages_RBL4Test_737b9436.java,weixin-mp,D:\A_ThucNghiem\compiledrepos\43105609,D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\src\main\java\com\riversoft\weixin\mp\care\CareMessages.java,weixin-mp/src/test/java/com/riversoft/weixin/mp/care/CareMessages_RBL4Test_737b9436.java,com.riversoft.weixin.mp.care,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl weixin-mp -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl weixin-mp -am clean test-compile",v3:43105609:maven:weixin-mp,1,1,1,0,0,PASS,PASS
43105609,https://github.com/borball/weixin-sdk,ed624144fda218f7f85915de26012fa15940c87c,43105609:weixin-mp/src/main/java/com/riversoft/weixin/mp/media/materials.java,Materials,weixin-mp/src/main/java/com/riversoft/weixin/mp/media/Materials.java,5,243,1985,36,33,4,46,1.2777777777777777,maven,.,weixin-mp,weixin-mp,maven:weixin-mp,unknown,8,main,3,2c576529d223aae8caded9f10d2060f4fef54e9890569440a6457dac07f7085b,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/43105609,promoted,164,163,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,11,43105609,Materials,Materials_RBL4Test_a90c8766,repos/43105609/weixin-mp/src/main/java/com/riversoft/weixin/mp/media/Materials.java,repos/43105609/weixin-mp/src/test/java/com/riversoft/weixin/mp/media/Materials_RBL4Test_a90c8766.java,weixin-mp,D:\A_ThucNghiem\compiledrepos\43105609,D:\A_ThucNghiem\compiledrepos\43105609\weixin-mp\src\main\java\com\riversoft\weixin\mp\media\Materials.java,weixin-mp/src/test/java/com/riversoft/weixin/mp/media/Materials_RBL4Test_a90c8766.java,com.riversoft.weixin.mp.media,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl weixin-mp -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl weixin-mp -am clean test-compile",v3:43105609:maven:weixin-mp,1,1,1,0,0,PASS,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/argumentsfile.java,ArgumentsFile,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/ArgumentsFile.java,1,85,729,9,1,4,17,1.8888888888888888,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,1,046f0c8b36011b178f049ea05957c1ed6a034aa4d71f5907ff7786f8065a1074,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,148,147,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,12,44308560,ArgumentsFile,ArgumentsFile_RBL4Test_19fe2f02,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/ArgumentsFile.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/ArgumentsFile_RBL4Test_19fe2f02.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\execution\ArgumentsFile.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/ArgumentsFile_RBL4Test_19fe2f02.java,org.rf.ide.core.execution,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS,PASS
44308560,https://github.com/nokia/RED,ea24ca129c9983f89ace3072fa06dec9292fd945,44308560:src/robotframeworkcore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/stackframevariables.java,StackFrameVariables,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/StackFrameVariables.java,1,132,1278,12,8,8,29,2.4166666666666665,maven,src/RobotFrameworkCore/org.robotframework.ide.core-functions,src/RobotFrameworkCore/org.robotframework.ide.core-functions,.,maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,8,8,main,3,060a16d10be546c7ea7315d509c68ec4071bd070851b5ca02c0169ae3548521a,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/44308560,promoted_before_storage_audit,239,238,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,13,44308560,StackFrameVariables,StackFrameVariables_RBL4Test_996db0ed,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/main/java/org/rf/ide/core/execution/debug/StackFrameVariables.java,repos/44308560/src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/StackFrameVariables_RBL4Test_996db0ed.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions,D:\A_ThucNghiem\compiledrepos\44308560,D:\A_ThucNghiem\compiledrepos\44308560\src\RobotFrameworkCore\org.robotframework.ide.core-functions\src\main\java\org\rf\ide\core\execution\debug\StackFrameVariables.java,src/RobotFrameworkCore/org.robotframework.ide.core-functions/src/test/java/org/rf/ide/core/execution/debug/StackFrameVariables_RBL4Test_996db0ed.java,org.rf.ide.core.execution.debug,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" clean test-compile",v3:44308560:maven:src/RobotFrameworkCore/org.robotframework.ide.core-functions,1,1,1,0,0,PASS,PASS
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/resourcewrapper.java,ResourceWrapper,WebRex/src/main/java/com/ebayopensource/webrex/resource/ResourceWrapper.java,1,76,408,16,15,1,16,1.0,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,8,4b8c2c8f70aab229e1c96d31a131c38dda7705032a4c97c08bab4b999f9f0103,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,38,37,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,14,45997449,ResourceWrapper,ResourceWrapper_RBL4Test_5b1f1ebf,repos/45997449/WebRex/src/main/java/com/ebayopensource/webrex/resource/ResourceWrapper.java,repos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceWrapper_RBL4Test_5b1f1ebf.java,WebRex,D:\A_ThucNghiem\compiledrepos\45997449,D:\A_ThucNghiem\compiledrepos\45997449\WebRex\src\main\java\com\ebayopensource\webrex\resource\ResourceWrapper.java,WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceWrapper_RBL4Test_5b1f1ebf.java,com.ebayopensource.webrex.resource,1.7,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\WebRex\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/WebRex/pom.xml"" clean test-compile",v3:45997449:maven:WebRex,1,1,1,0,0,PASS,PASS
45997449,https://github.com/eBay/WebRex,e1b925b6ebf9aa47a698d5bd869c77e33a654894,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/expression/resourceelevaluator.java,ResourceELEvaluator,WebRex/src/main/java/com/ebayopensource/webrex/resource/expression/ResourceELEvaluator.java,1,87,602,8,5,5,20,2.5,maven,.,WebRex,WebRex,maven:WebRex,7,8,main,1,1a61d5ec348865a4839456722632656287ab4ac427cf98f170416a8e4070b44f,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/45997449,promoted_before_storage_audit,186,185,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,15,45997449,ResourceELEvaluator,ResourceELEvaluator_RBL4Test_44ed24a7,repos/45997449/WebRex/src/main/java/com/ebayopensource/webrex/resource/expression/ResourceELEvaluator.java,repos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/expression/ResourceELEvaluator_RBL4Test_44ed24a7.java,WebRex,D:\A_ThucNghiem\compiledrepos\45997449,D:\A_ThucNghiem\compiledrepos\45997449\WebRex\src\main\java\com\ebayopensource\webrex\resource\expression\ResourceELEvaluator.java,WebRex/src/test/java/com/ebayopensource/webrex/resource/expression/ResourceELEvaluator_RBL4Test_44ed24a7.java,com.ebayopensource.webrex.resource.expression,1.7,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\WebRex\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/WebRex/pom.xml"" clean test-compile",v3:45997449:maven:WebRex,1,1,1,0,0,PASS,PASS
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/alertsender.java,AlertSender,hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/AlertSender.java,1,36,258,3,2,4,6,2.0,maven,hbase0.98,hbase0.98/hbase-common-0.98,hbase-common-0.98,maven:hbase0.98/hbase-common-0.98,8,8,main,1,0ff5bdfd8bcf7e85ad75a8b319636f7a442caa3631387492f81b65ff65daac3a,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,124,123,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,16,46396068,AlertSender,AlertSender_RBL4Test_ed64392c,repos/46396068/hbase0.98/hbase-common-0.98/src/main/java/com/kakao/hbase/common/util/AlertSender.java,repos/46396068/hbase0.98/hbase-common-0.98/src/test/java/com/kakao/hbase/common/util/AlertSender_RBL4Test_ed64392c.java,hbase0.98/hbase-common-0.98,D:\A_ThucNghiem\compiledrepos\46396068,D:\A_ThucNghiem\compiledrepos\46396068\hbase0.98\hbase-common-0.98\src\main\java\com\kakao\hbase\common\util\AlertSender.java,hbase0.98/hbase-common-0.98/src/test/java/com/kakao/hbase/common/util/AlertSender_RBL4Test_ed64392c.java,com.kakao.hbase.common.util,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\hbase-common-0.98\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/hbase-common-0.98/pom.xml"" clean test-compile",v3:46396068:maven:hbase0.98/hbase-common-0.98,1,1,1,0,0,PASS,PASS
46396068,https://github.com/kakao/hbase-tools,233e9ab0a4a31da9f5387fbb453db6d5799c072d,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/mc.java,MC,hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/MC.java,7,240,2130,13,2,12,56,4.3076923076923075,maven,hbase0.98,hbase0.98/hbase-manager-0.98,hbase-manager-0.98,maven:hbase0.98/hbase-manager-0.98,8,8,main,2,130e4adb190a3edd40083f51e3b271665a008aee4219a203eb7a3f69a1b92733,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/46396068,promoted_before_storage_audit,272,271,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,17,46396068,MC,MC_RBL4Test_d7f89729,repos/46396068/hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/command/MC.java,repos/46396068/hbase0.98/hbase-manager-0.98/src/test/java/com/kakao/hbase/manager/command/MC_RBL4Test_d7f89729.java,hbase0.98/hbase-manager-0.98,D:\A_ThucNghiem\compiledrepos\46396068,D:\A_ThucNghiem\compiledrepos\46396068\hbase0.98\hbase-manager-0.98\src\main\java\com\kakao\hbase\manager\command\MC.java,hbase0.98/hbase-manager-0.98/src/test/java/com/kakao/hbase/manager/command/MC_RBL4Test_d7f89729.java,com.kakao.hbase.manager.command,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl hbase-manager-0.98 -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl hbase-manager-0.98 -am clean test-compile",v3:46396068:maven:hbase0.98/hbase-manager-0.98,1,1,1,0,0,PASS,PASS
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:flo-workflow/src/main/java/com/spotify/flo/context/asynccontext.java,AsyncContext,flo-workflow/src/main/java/com/spotify/flo/context/AsyncContext.java,6,41,327,6,5,1,6,1.0,maven,.,flo-workflow,flo-workflow,maven:flo-workflow,unknown,8,main,1,1dc83baa1cfb7e8e1e25b4651dc4f4e43c34462b04651354e4f624a2fc87528a,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,29,28,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,18,46450575,AsyncContext,AsyncContext_RBL4Test_acb5f0dc,repos/46450575/flo-workflow/src/main/java/com/spotify/flo/context/AsyncContext.java,repos/46450575/flo-workflow/src/test/java/com/spotify/flo/context/AsyncContext_RBL4Test_acb5f0dc.java,flo-workflow,D:\A_ThucNghiem\compiledrepos\46450575,D:\A_ThucNghiem\compiledrepos\46450575\flo-workflow\src\main\java\com\spotify\flo\context\AsyncContext.java,flo-workflow/src/test/java/com/spotify/flo/context/AsyncContext_RBL4Test_acb5f0dc.java,com.spotify.flo.context,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl flo-workflow -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl flo-workflow -am clean test-compile",v3:46450575:maven:flo-workflow,1,1,1,0,0,PASS,PASS
46450575,https://github.com/spotify/flo,91d2e546bc8fa8e6fee9bc8c6dd484d87db3b0af,46450575:flo-workflow/src/main/java/com/spotify/flo/taskids.java,TaskIds,flo-workflow/src/main/java/com/spotify/flo/TaskIds.java,9,47,348,4,2,5,10,2.5,maven,.,flo-workflow,flo-workflow,maven:flo-workflow,unknown,8,main,9,a7670fdf34937cc16984f2a90edcb8b9c6509d7b39fcc938200ed017f630d29a,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/46450575,promoted_before_storage_audit,182,181,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,19,46450575,TaskIds,TaskIds_RBL4Test_b7d06a10,repos/46450575/flo-workflow/src/main/java/com/spotify/flo/TaskIds.java,repos/46450575/flo-workflow/src/test/java/com/spotify/flo/TaskIds_RBL4Test_b7d06a10.java,flo-workflow,D:\A_ThucNghiem\compiledrepos\46450575,D:\A_ThucNghiem\compiledrepos\46450575\flo-workflow\src\main\java\com\spotify\flo\TaskIds.java,flo-workflow/src/test/java/com/spotify/flo/TaskIds_RBL4Test_b7d06a10.java,com.spotify.flo,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl flo-workflow -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl flo-workflow -am clean test-compile",v3:46450575:maven:flo-workflow,1,1,1,0,0,PASS,PASS
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/jetclientinstanceimpl.java,JetClientInstanceImpl,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/JetClientInstanceImpl.java,1,103,781,14,10,2,15,1.0714285714285714,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,3,06fd35558eda76da04e52b4438022a9e9c4be4d2e573e1652fb0c260cad76e83,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/48046454,promoted,77,76,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,20,48046454,JetClientInstanceImpl,JetClientInstanceImpl_RBL4Test_5e8ad51c,repos/48046454/hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/JetClientInstanceImpl.java,repos/48046454/hazelcast-jet-core/src/test/java/com/hazelcast/jet/impl/JetClientInstanceImpl_RBL4Test_5e8ad51c.java,hazelcast-jet-core,D:\A_ThucNghiem\compiledrepos\48046454,D:\A_ThucNghiem\compiledrepos\48046454\hazelcast-jet-core\src\main\java\com\hazelcast\jet\impl\JetClientInstanceImpl.java,hazelcast-jet-core/src/test/java/com/hazelcast/jet/impl/JetClientInstanceImpl_RBL4Test_5e8ad51c.java,com.hazelcast.jet.impl,1.8,Maven,"""${REPO_DIR}\mvnw.cmd"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\hazelcast-jet-core\pom.xml"" clean test-compile","""${REPO_DIR}/mvnw"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/hazelcast-jet-core/pom.xml"" clean test-compile",v3:48046454:maven:hazelcast-jet-core,1,1,1,0,0,PASS,PASS
48046454,https://github.com/hazelcast/hazelcast-jet,60c713a718df89fdccedbf34aadcdcb953ae92a6,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/skewreductionpolicy.java,SkewReductionPolicy,hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/SkewReductionPolicy.java,1,92,647,11,4,4,24,2.1818181818181817,maven,.,hazelcast-jet-core,hazelcast-jet-core,maven:hazelcast-jet-core,8,8,main,1,013aefa1d17e3c27593aaf6c41d55e25a57f4a579736d494624f57927c03ade2,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/48046454,promoted,157,156,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,21,48046454,SkewReductionPolicy,SkewReductionPolicy_RBL4Test_80a96ca0,repos/48046454/hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/SkewReductionPolicy.java,repos/48046454/hazelcast-jet-core/src/test/java/com/hazelcast/jet/impl/util/SkewReductionPolicy_RBL4Test_80a96ca0.java,hazelcast-jet-core,D:\A_ThucNghiem\compiledrepos\48046454,D:\A_ThucNghiem\compiledrepos\48046454\hazelcast-jet-core\src\main\java\com\hazelcast\jet\impl\util\SkewReductionPolicy.java,hazelcast-jet-core/src/test/java/com/hazelcast/jet/impl/util/SkewReductionPolicy_RBL4Test_80a96ca0.java,com.hazelcast.jet.impl.util,1.8,Maven,"""${REPO_DIR}\mvnw.cmd"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\hazelcast-jet-core\pom.xml"" clean test-compile","""${REPO_DIR}/mvnw"" -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/hazelcast-jet-core/pom.xml"" clean test-compile",v3:48046454:maven:hazelcast-jet-core,1,1,1,0,0,PASS,PASS
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/objecthelper.java,ObjectHelper,niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/ObjectHelper.java,2,20,158,2,2,4,6,3.0,maven,.,niubi-job-framework/niubi-job-core,niubi-job-framework/niubi-job-core,maven:niubi-job-framework/niubi-job-core,8,8,main,2,204abd5458a858737891aa2484d2e1a1513c9200286d201c7600e3a03ae6e2f1,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/49384652,promoted,125,124,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,22,49384652,ObjectHelper,ObjectHelper_RBL4Test_3f333538,repos/49384652/niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/ObjectHelper.java,repos/49384652/niubi-job-framework/niubi-job-core/src/test/java/com/zuoxiaolong/niubi/job/core/helper/ObjectHelper_RBL4Test_3f333538.java,niubi-job-framework/niubi-job-core,D:\A_ThucNghiem\compiledrepos\49384652,D:\A_ThucNghiem\compiledrepos\49384652\niubi-job-framework\niubi-job-core\src\main\java\com\zuoxiaolong\niubi\job\core\helper\ObjectHelper.java,niubi-job-framework/niubi-job-core/src/test/java/com/zuoxiaolong/niubi/job/core/helper/ObjectHelper_RBL4Test_3f333538.java,com.zuoxiaolong.niubi.job.core.helper,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl niubi-job-framework/niubi-job-core -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl niubi-job-framework/niubi-job-core -am clean test-compile",v3:49384652:maven:niubi-job-framework/niubi-job-core,1,1,1,0,0,PASS,PASS
49384652,https://github.com/xiaolongzuo/niubi-job,ed21d5b80f8b16c8b3a0b2fbc688442b878edbe4,49384652:niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/standbyjobserviceimpl.java,StandbyJobServiceImpl,niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/StandbyJobServiceImpl.java,3,87,751,5,5,5,10,2.0,maven,.,niubi-job-framework/niubi-job-service,niubi-job-framework/niubi-job-service,maven:niubi-job-framework/niubi-job-service,8,8,main,1,0b7e1efb40b8a35d5b4904fc556577a950887ca1961eebe1deaffd0d4538ddbf,42,sha256_repo_balanced_v3_1,higher_complexity_half,,,repos/successful/49384652,promoted,177,176,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,23,49384652,StandbyJobServiceImpl,StandbyJobServiceImpl_RBL4Test_06be1a5a,repos/49384652/niubi-job-framework/niubi-job-service/src/main/java/com/zuoxiaolong/niubi/job/service/impl/StandbyJobServiceImpl.java,repos/49384652/niubi-job-framework/niubi-job-service/src/test/java/com/zuoxiaolong/niubi/job/service/impl/StandbyJobServiceImpl_RBL4Test_06be1a5a.java,niubi-job-framework/niubi-job-service,D:\A_ThucNghiem\compiledrepos\49384652,D:\A_ThucNghiem\compiledrepos\49384652\niubi-job-framework\niubi-job-service\src\main\java\com\zuoxiaolong\niubi\job\service\impl\StandbyJobServiceImpl.java,niubi-job-framework/niubi-job-service/src/test/java/com/zuoxiaolong/niubi/job/service/impl/StandbyJobServiceImpl_RBL4Test_06be1a5a.java,com.zuoxiaolong.niubi.job.service.impl,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\pom.xml"" -pl niubi-job-framework/niubi-job-service -am clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/pom.xml"" -pl niubi-job-framework/niubi-job-service -am clean test-compile",v3:49384652:maven:niubi-job-framework/niubi-job-service,1,1,1,0,0,PASS,PASS
558963,https://github.com/httpcache4j/httpcache4j,9c07ebd63cd104a99eb9e771f760f14efa4fe0f6,558963:httpcache4j-api/src/main/java/org/codehaus/httpcache4j/header.java,Header,httpcache4j-api/src/main/java/org/codehaus/httpcache4j/Header.java,1,43,307,5,2,4,11,2.2,maven,.,httpcache4j-api,httpcache4j-api,maven:httpcache4j-api,8,8,main,3,0fbe8b51d5cd690832e6f6a33f75cdf15e98327411af283b229eea78cb9258c0,42,sha256_repo_balanced_v3_1,lower_complexity_half,,,repos/successful/558963,promoted_before_storage_audit,139,138,pilot60,class_sampling_manifest_final_seed42.csv,2026-07-23T11:07:03+00:00,per_repo_2class_pilot_complexity_half_then_selection_rank_seed42,24,558963,Header,Header_RBL4Test_81a76271,repos/558963/httpcache4j-api/src/main/java/org/codehaus/httpcache4j/Header.java,repos/558963/httpcache4j-api/src/test/java/org/codehaus/httpcache4j/Header_RBL4Test_81a76271.java,httpcache4j-api,D:\A_ThucNghiem\compiledrepos\558963,D:\A_ThucNghiem\compiledrepos\558963\httpcache4j-api\src\main\java\org\codehaus\httpcache4j\Header.java,httpcache4j-api/src/test/java/org/codehaus/httpcache4j/Header_RBL4Test_81a76271.java,org.codehaus.httpcache4j,1.8,Maven,"mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}\httpcache4j-api\pom.xml"" clean test-compile","mvn -B -ntp -DskipTests -DskipITs -f ""${REPO_DIR}/httpcache4j-api/pom.xml"" clean test-compile",v3:558963:maven:httpcache4j-api,1,1,1,0,0,PASS,PASS
